index,magnitude,phase_angle,is_predicted,,,Magnitude01,Angle01
4558,24856.51758,126.8815555,TRUE,,,24856.55805,126.8757742
4559,24856.39258,127.1910314,TRUE,,,24856.55805,127.2252784
4560,24856.55859,127.5461329,FALSE,,,24856.55805,127.5461348
4561,24871.21875,129.183985,TRUE,,,24856.55805,127.8899095
4562,24856.55859,128.1993039,FALSE,,,24856.55805,128.1993067
4563,24856.55859,128.5201589,FALSE,,,24856.55805,128.520163
4564,24856.55859,128.8352902,FALSE,,,24856.55805,128.8352898
4565,24838.24805,129.1676062,FALSE,,,24838.24751,129.1676053
4566,24838.24805,129.4884612,FALSE,,,24838.24751,129.4884617
4567,24856.47266,129.7971584,TRUE,,,24838.24751,129.8150476
4568,24838.24805,130.11871,FALSE,,,24838.24751,130.1187153
4569,24838.24805,130.4453024,FALSE,,,24838.24751,130.4453012
4570,24838.24805,130.7546963,FALSE,,,24838.24751,130.7546984
4571,24838.24805,131.0984733,FALSE,,,24838.24751,131.0984731
4572,24829.0918,131.3964062,FALSE,,,24829.09224,131.3964112
4573,24838.24805,131.7459206,FALSE,,,24838.24751,131.7459154
4574,24838.24805,132.0667756,FALSE,,,24838.24751,132.0667718
4575,24838.24805,132.4048153,FALSE,,,24838.24751,132.4048169
4576,24838.24805,132.7371313,FALSE,,,24838.24751,132.7371324
4577,24838.24805,133.0694474,FALSE,,,24838.24751,133.0694479
4578,24838.24805,133.4074871,FALSE,,,24838.24751,133.407493
4579,24838.24805,133.7455405,FALSE,,,24838.24751,133.7455381
4580,24838.24805,134.0893176,FALSE,,,24838.24751,134.0893128
4581,24856.55859,134.4502794,FALSE,,,24856.55805,134.4502762
4582,24893.32031,134.8276064,TRUE,,,24838.24751,134.7768621
4583,24838.24805,135.1378199,FALSE,,,24838.24751,135.1378256
4584,24856.55859,135.4758733,FALSE,,,24856.55805,135.4758707
4585,24838.24805,135.8196504,FALSE,,,24838.24751,135.8196453
4586,24856.55859,135.6878687,FALSE,,,24856.55805,135.687865
4587,24912.91016,135.0821812,TRUE,,,24856.55805,136.0259101
4588,24856.55859,136.3582244,FALSE,,,24856.55805,136.3582257
4589,24856.55859,136.7077252,FALSE,,,24856.55805,136.7077299
4590,24856.55859,137.0400412,FALSE,,,24856.55805,137.0400454
4591,24856.55859,137.3895557,FALSE,,,24856.55805,137.3895497
4592,24856.55859,137.7046733,FALSE,,,24856.55805,137.7046765
4593,24856.55859,138.0599114,FALSE,,,24856.55805,138.0599103
4594,24865.71289,138.3979512,FALSE,,,24865.71332,138.3979554
4595,24865.71289,138.7474656,FALSE,,,24865.71332,138.7474597
4596,24856.55859,139.0797816,FALSE,,,24856.55805,139.0797752
4597,24856.55859,139.4178213,FALSE,,,24856.55805,139.4178203
4598,24856.55859,139.7501374,FALSE,,,24856.55805,139.7501358
4599,24856.55859,140.0881771,FALSE,,,24856.55805,140.0881809
4600,24865.71289,140.4262305,FALSE,,,24865.71332,140.426226
4601,24865.71289,140.7699939,FALSE,,,24865.71332,140.7700007
4602,24865.71289,141.0965862,FALSE,,,24865.71332,141.0965866
4603,24865.71289,141.4346259,FALSE,,,24865.71332,141.4346317
4604,24865.71289,141.766942,FALSE,,,24865.71332,141.7669472
4605,24865.71289,142.1049953,FALSE,,,24865.71332,142.1049923
4606,24865.71289,142.4373114,FALSE,,,24865.71332,142.4373079
4607,24865.71289,142.7696274,FALSE,,,24865.71332,142.7696234
4608,24865.71289,143.0962061,FALSE,,,24865.71332,143.0962093
4609,24865.71289,143.4457068,FALSE,,,24865.71332,143.4457136
4610,24865.71289,143.7665755,FALSE,,,24865.71332,143.76657
4611,24865.50391,144.0588256,TRUE,,,24865.71332,144.1046151
4612,24864.89648,144.3224709,TRUE,,,24865.71332,144.4369306
4613,24874.86914,144.7692472,FALSE,,,24874.86859,144.7692461
4614,24865.71289,145.0901022,FALSE,,,24865.71332,145.0901025
4615,24865.71289,145.4166945,FALSE,,,24865.71332,145.4166884
4616,24865.71289,145.7547342,FALSE,,,24865.71332,145.7547335
4617,24874.86914,146.0870503,FALSE,,,24874.86859,146.087049
4618,24874.86914,146.4193663,FALSE,,,24874.86859,146.4193645
4619,24874.86914,146.7402213,FALSE,,,24874.86859,146.7402209
4620,24874.86914,147.0668136,FALSE,,,24874.86859,147.0668069
4621,24874.86914,147.4048533,FALSE,,,24874.86859,147.404852
4622,24874.86914,147.7199846,FALSE,,,24874.86859,147.7199787
4623,24874.86914,148.0465632,FALSE,,,24874.86859,148.0465647
4624,24874.86914,148.3674182,FALSE,,,24874.86859,148.367421
4625,24874.86914,148.6882732,FALSE,,,24874.86859,148.6882774
4626,24874.86914,149.0091418,TRUE,,,24865.71332,149.0091338
4627,24874.86914,149.3300241,TRUE,,,24874.86859,149.3357197
4628,24874.86914,149.6451144,FALSE,,,24874.86859,149.6451169
4629,24874.86914,149.9774304,FALSE,,,24874.86859,149.9774325
4630,24874.86914,150.3097464,FALSE,,,24874.86859,150.309748
4631,24874.86914,150.6363387,FALSE,,,24874.86859,150.6363339
4632,24874.86914,150.9571937,FALSE,,,24874.86859,150.9571903
4633,24874.86914,151.2780487,FALSE,,,24874.86859,151.2780466
4634,24884.02344,151.5989036,FALSE,,,24884.02386,151.598903
4635,24874.86914,151.9197586,FALSE,,,24874.86859,151.9197594
4636,24874.86914,152.2348899,FALSE,,,24874.86859,152.2348862
4637,24884.02344,152.5557448,FALSE,,,24884.02386,152.5557425
4638,24874.86914,152.8765998,FALSE,,,24874.86859,152.8765989
4639,24874.86914,153.1974548,FALSE,,,24874.86859,153.1974553
4640,24874.86914,153.5297708,FALSE,,,24874.86859,153.5297708
4641,24874.86914,153.8563631,FALSE,,,24874.86859,153.8563567
4642,24865.71289,154.1886655,FALSE,,,24865.71332,154.1886722
4643,24874.86914,154.5095341,FALSE,,,24874.86859,154.5095286
4644,24874.86914,154.8361128,FALSE,,,24874.86859,154.8361146
4645,24874.86914,155.1684288,FALSE,,,24874.86859,155.1684301
4646,24865.71289,155.0194624,FALSE,,,24865.71332,155.0194611
4647,24874.86914,155.3403174,FALSE,,,24874.86859,155.3403174
4648,24874.86914,155.6669097,FALSE,,,24874.86859,155.6669034
4649,24865.71289,155.9877646,FALSE,,,24865.71332,155.9877597
4650,24865.71289,156.3086196,FALSE,,,24865.71332,156.3086161
4651,24865.71289,156.6294746,FALSE,,,24865.71332,156.6294725
4652,24865.71289,156.9675143,FALSE,,,24865.71332,156.9675176
4653,24874.86914,157.2998303,FALSE,,,24874.86859,157.2998331
4654,24874.86914,157.6264226,FALSE,,,24874.86859,157.626419
4655,24865.67188,157.9476601,TRUE,,,24865.71332,157.9358162
4656,24865.71289,158.2566715,FALSE,,,24865.71332,158.2566726
4657,24865.71289,158.5775265,FALSE,,,24865.71332,158.577529
4658,24874.86914,158.9155799,FALSE,,,24874.86859,158.9155741
4659,24865.71289,159.2249738,FALSE,,,24865.71332,159.2249713
4660,24874.86914,159.5572898,FALSE,,,24874.86859,159.5572868
4661,24874.86914,159.8781448,FALSE,,,24874.86859,159.8781432
4662,24874.86914,160.2047234,FALSE,,,24874.86859,160.2047291
4663,24874.86914,160.5198547,FALSE,,,24874.86859,160.5198559
4664,24865.71289,160.846447,FALSE,,,24865.71332,160.8464418
4665,24865.71289,161.167302,FALSE,,,24865.71332,161.1672982
4666,24874.82617,161.4820781,TRUE,,,24865.71332,161.4881546
4667,24865.71289,161.8090119,FALSE,,,24865.71332,161.8090109
4668,24870.39063,162.7714402,TRUE,,,24865.71332,162.1298673
4669,24865.71289,162.4392608,FALSE,,,24865.71332,162.4392645
4670,24865.71289,162.7658531,FALSE,,,24865.71332,162.7658504
4671,24865.71289,163.0867081,FALSE,,,24865.71332,163.0867068
4672,24865.71289,163.4190241,FALSE,,,24865.71332,163.4190223
4673,24865.71289,163.7456028,FALSE,,,24865.71332,163.7456083
4674,24874.86914,164.0893799,FALSE,,,24874.86859,164.0893829
4675,24874.86914,164.4274332,FALSE,,,24874.86859,164.427428
4676,24874.86914,164.7597493,FALSE,,,24874.86859,164.7597436
4677,24865.71289,165.0748669,FALSE,,,24865.71332,165.0748704
4678,24874.86914,165.418644,FALSE,,,24874.86859,165.418645
4679,24902.56055,165.7903019,TRUE,,,24874.86859,165.745231
4680,24874.86914,166.0775523,FALSE,,,24874.86859,166.0775465
4681,24874.86914,166.415592,FALSE,,,24874.86859,166.4155916
4682,24874.86914,166.7593691,FALSE,,,24874.86859,166.7593663
4683,24874.86914,167.0974088,FALSE,,,24874.86859,167.0974114
4684,24874.86914,167.4469096,FALSE,,,24874.86859,167.4469156
4685,24874.86914,167.7792256,FALSE,,,24874.86859,167.7792311
4686,24884.02344,168.1287401,FALSE,,,24884.02386,168.1287354
4687,24884.02344,168.4553187,FALSE,,,24884.02386,168.4553213
4688,24884.02344,168.7990958,FALSE,,,24884.02386,168.799096
4689,24884.02344,169.1199508,FALSE,,,24884.02386,169.1199524
4690,24884.02344,169.4465431,FALSE,,,24884.02386,169.4465383
4691,24884.02344,169.7788591,FALSE,,,24884.02386,169.7788539
4692,24884.02344,170.1168989,FALSE,,,24884.02386,170.116899
4693,24884.06836,170.4606759,TRUE,,,24884.02386,170.4262962
4694,24884.02344,170.7700699,FALSE,,,24884.02386,170.7700708
4695,24874.86914,171.0966622,FALSE,,,24874.86859,171.0966568
4696,24884.02344,171.4347019,FALSE,,,24884.02386,171.4347019
4697,24874.86914,171.7555569,FALSE,,,24874.86859,171.7555582
4698,24884.02344,172.099334,FALSE,,,24884.02386,172.0993329
4699,24874.86914,172.4201889,FALSE,,,24874.86859,172.4201893
4700,24884.02344,172.7582286,FALSE,,,24884.02386,172.7582344
4701,24884.02344,173.096282,FALSE,,,24884.02386,173.0962795
4702,24884.02344,173.4400591,FALSE,,,24884.02386,173.4400542
4703,24884.02344,173.7780988,FALSE,,,24884.02386,173.7780993
4704,24884.02344,174.1161385,FALSE,,,24884.02386,174.1161444
4705,24884.02344,174.4484546,FALSE,,,24884.02386,174.4484599
4706,24884.02344,174.328134,FALSE,,,24884.02386,174.3281387
4707,24884.02344,174.6547263,FALSE,,,24884.02386,174.6547247
4708,24884.02344,174.9870423,FALSE,,,24884.02386,174.9870402
4709,24884.02344,175.3193583,FALSE,,,24884.02386,175.3193557
4710,24884.02344,175.6402133,FALSE,,,24884.02386,175.6402121
4711,24884.02344,175.966792,FALSE,,,24884.02386,175.966798
4712,24884.02344,176.299108,FALSE,,,24884.02386,176.2991136
4713,24884.02344,176.6371614,FALSE,,,24884.02386,176.6371587
4714,24893.17969,176.9752011,FALSE,,,24893.17913,176.9752038
4715,24884.02344,177.2960561,FALSE,,,24884.02386,177.2960601
4716,24884.02344,177.6283721,FALSE,,,24884.02386,177.6283756
4717,24884.02344,177.9492271,FALSE,,,24884.02386,177.949232
4718,24884.02344,178.2758194,FALSE,,,24884.02386,178.275818
4719,24884.02344,178.6081354,FALSE,,,24884.02386,178.6081335
4720,24884.02344,178.9289904,FALSE,,,24884.02386,178.9289898
4721,24884.02344,179.255569,FALSE,,,24884.02386,179.2555758
4722,24884.02344,179.5764377,FALSE,,,24884.02386,179.5764321
4723,24884.02344,179.8858316,FALSE,,,24884.02386,179.8858294
4724,24884.02344,-179.765511,FALSE,,,24884.02386,-179.7655082
4725,24884.02344,-179.4217339,FALSE,,,24884.02386,-179.4217335
4726,24884.02344,-179.0951415,FALSE,,,24884.02386,-179.0951476
4727,24883.89648,-178.7857203,TRUE,,,24884.02386,-178.7628321
4728,24884.02344,-178.4419706,FALSE,,,24884.02386,-178.4419757
4729,24884.02344,-178.1039308,FALSE,,,24884.02386,-178.1039306
4730,24884.02344,-177.7716148,FALSE,,,24884.02386,-177.7716151
4731,24884.02344,-177.4450225,FALSE,,,24884.02386,-177.4450292
4732,24884.02344,-177.1241675,FALSE,,,24884.02386,-177.1241728
4733,24893.17969,-176.7918515,FALSE,,,24893.17913,-176.7918573
4734,24893.17969,-176.4538118,FALSE,,,24893.17913,-176.4538122
4735,24884.06836,-176.1096659,TRUE,,,24893.17913,-176.1100375
4736,24893.17969,-175.783456,FALSE,,,24893.17913,-175.7834515
4737,24884.02344,-175.45114,FALSE,,,24884.02386,-175.451136
4738,24863.15625,-175.4568227,TRUE,,,24893.17913,-175.1245501
4739,24884.02344,-174.7922317,FALSE,,,24884.02386,-174.7922346
4740,24884.02344,-174.4713767,FALSE,,,24884.02386,-174.4713782
4741,24893.17969,-174.1505217,FALSE,,,24893.17913,-174.1505218
4742,24893.17969,-173.8353905,FALSE,,,24893.17913,-173.835395
4743,24884.02344,-173.5145355,FALSE,,,24884.02386,-173.5145387
4744,24884.02344,-173.1822195,FALSE,,,24884.02386,-173.1822232
4745,24884.02344,-172.8556408,FALSE,,,24884.02386,-172.8556372
4746,24884.02344,-172.5347858,FALSE,,,24884.02386,-172.5347808
4747,24883.98242,-172.2196409,TRUE,,,24884.02386,-172.1910062
4748,24884.02344,-171.8701538,FALSE,,,24884.02386,-171.8701498
4749,24884.02344,-171.5435615,FALSE,,,24884.02386,-171.5435639
4750,24884.02344,-171.2341675,FALSE,,,24884.02386,-171.2341667
4751,24874.86914,-170.9133126,FALSE,,,24874.86859,-170.9133103
4752,24874.86914,-170.5924576,FALSE,,,24874.86859,-170.5924539
4753,24874.86914,-170.2544042,FALSE,,,24874.86859,-170.2544088
4754,24884.02344,-169.9335493,FALSE,,,24884.02386,-169.9335525
4755,24874.86914,-169.6012332,FALSE,,,24874.86859,-169.6012369
4756,24847.49414,-169.2567048,TRUE,,,24874.86859,-169.274651
4757,24874.86914,-168.9537996,FALSE,,,24874.86859,-168.9537946
4758,24874.86914,-168.6214836,FALSE,,,24874.86859,-168.6214791
4759,24874.86914,-168.2834302,FALSE,,,24874.86859,-168.283434
4760,24874.86914,-167.9625752,FALSE,,,24874.86859,-167.9625776
4761,24874.86914,-167.6245355,FALSE,,,24874.86859,-167.6245325
4762,24874.86914,-167.3151416,FALSE,,,24874.86859,-167.3151353
4763,24865.71289,-166.9828256,FALSE,,,24865.71332,-166.9828198
4764,24865.71289,-166.661957,FALSE,,,24865.71332,-166.6619634
4765,24865.71289,-166.341102,FALSE,,,24865.71332,-166.3411071
4766,24865.71289,-166.4900821,FALSE,,,24865.71332,-166.4900761
4767,24867.30273,-167.1088699,TRUE,,,24865.71332,-166.1634902
4768,24865.71289,-165.8426348,FALSE,,,24865.71332,-165.8426338
4769,24865.71289,-165.5217798,FALSE,,,24865.71332,-165.5217774
4770,24865.71289,-165.2009249,FALSE,,,24865.71332,-165.2009211
4771,24865.71289,-164.8800562,TRUE,,,24865.71332,-164.862876
4772,24856.55859,-164.5248317,FALSE,,,24856.55805,-164.5248309
4773,24865.71289,-164.2039768,FALSE,,,24865.71332,-164.2039745
4774,24890.58594,-164.2386332,TRUE,,,24865.71332,-163.8601998
4775,24865.71289,-163.5106989,FALSE,,,24865.71332,-163.5106956
4776,24865.71289,-163.1955677,FALSE,,,24865.71332,-163.1955688
4777,24865.71289,-162.8632516,FALSE,,,24865.71332,-162.8632533
4778,24865.71289,-162.5252119,FALSE,,,24865.71332,-162.5252082
4779,24865.75781,-162.1814348,TRUE,,,24865.71332,-162.1814335
4780,24865.71289,-161.8433951,FALSE,,,24865.71332,-161.8433884
4781,24865.71289,-161.4938807,FALSE,,,24865.71332,-161.4938841
4782,24865.71289,-161.1501036,FALSE,,,24865.71332,-161.1501095
4783,24865.71289,-160.8120639,FALSE,,,24865.71332,-160.8120644
4784,24865.71289,-160.4740241,FALSE,,,24865.71332,-160.4740193
4785,24865.71289,-160.1302471,FALSE,,,24865.71332,-160.1302446
4786,24865.71289,-159.7921937,FALSE,,,24865.71332,-159.7921995
4787,24865.71289,-159.465615,FALSE,,,24865.71332,-159.4656135
4788,24865.71289,-159.14476,FALSE,,,24865.71332,-159.1447572
4789,24856.55859,-158.800983,FALSE,,,24856.55805,-158.8009825
4790,24856.55859,-158.480128,FALSE,,,24856.55805,-158.4801261
4791,24856.55859,-158.1306272,FALSE,,,24856.55805,-158.1306219
4792,24856.55859,-157.7925738,FALSE,,,24856.55805,-157.7925768
4793,24856.55859,-157.4602578,FALSE,,,24856.55805,-157.4602613
4794,24865.71289,-157.1222181,FALSE,,,24865.71332,-157.1222162
4795,24865.71289,-156.7841647,FALSE,,,24865.71332,-156.7841711
4796,24865.71289,-156.4346639,FALSE,,,24865.71332,-156.4346668
4797,24865.71289,-156.1023479,FALSE,,,24865.71332,-156.1023513
4798,24865.71289,-155.7528471,FALSE,,,24865.71332,-155.752847
4799,24874.86914,-155.4148074,FALSE,,,24874.86859,-155.4148019
4800,24874.86914,-155.065293,FALSE,,,24874.86859,-155.0652977
4801,24874.86914,-154.7329769,FALSE,,,24874.86859,-154.7329822
4802,24874.86914,-154.3949372,FALSE,,,24874.86859,-154.3949371
4803,24865.71289,-154.0740822,FALSE,,,24865.71332,-154.0740807
4804,24874.86914,-153.7245815,FALSE,,,24874.86859,-153.7245764
4805,24865.71289,-153.3922654,FALSE,,,24865.71332,-153.3922609
4806,24865.71289,-153.0656731,FALSE,,,24865.71332,-153.065675
4807,24865.71289,-152.710435,FALSE,,,24865.71332,-152.7104411
4808,24865.94336,-152.3265374,TRUE,,,24874.86859,-152.372396
4809,24866.65625,-151.9139939,TRUE,,,24865.71332,-152.0343509
4810,24865.71289,-151.6905784,FALSE,,,24865.71332,-151.6905763
4811,24865.71289,-151.3525251,FALSE,,,24865.71332,-151.3525312
4812,24865.71289,-151.0316701,FALSE,,,24865.71332,-151.0316748
4813,24865.71289,-150.6821693,FALSE,,,24865.71332,-150.6821705
4814,24865.71289,-150.3441296,FALSE,,,24865.71332,-150.3441254
4815,24865.71289,-150.0003525,FALSE,,,24865.71332,-150.0003508
4816,24865.71289,-149.6622991,FALSE,,,24865.71332,-149.6623057
4817,24865.71289,-149.3357205,FALSE,,,24865.71332,-149.3357197
4818,24865.71289,-149.0034044,FALSE,,,24865.71332,-149.0034042
4819,24865.71289,-148.6710884,FALSE,,,24865.71332,-148.6710887
4820,24865.71289,-148.3387587,TRUE,,,24865.71332,-148.3330436
4821,24865.71289,-147.9835343,FALSE,,,24865.71332,-147.9835393
4822,24856.55859,-147.6454945,FALSE,,,24856.55805,-147.6454942
4823,24856.55859,-147.3246396,FALSE,,,24856.55805,-147.3246379
4824,24856.55859,-146.9923235,FALSE,,,24856.55805,-146.9923223
4825,24856.55859,-146.6542838,FALSE,,,24856.55805,-146.6542772
4826,24838.24805,-146.7803281,FALSE,,,24838.24751,-146.780328
4827,24838.24805,-146.4651969,FALSE,,,24838.24751,-146.4652012
4828,24838.24805,-146.1214198,FALSE,,,24838.24751,-146.1214265
4829,24838.24805,-145.8005648,FALSE,,,24838.24751,-145.8005701
4830,24838.24805,-145.4854472,FALSE,,,24838.24751,-145.4854433
4831,24838.24805,-145.1302091,FALSE,,,24838.24751,-145.1302095
4832,24838.24805,-144.8150778,FALSE,,,24838.24751,-144.8150827
4833,24838.24805,-144.4827618,FALSE,,,24838.24751,-144.4827672
4834,24856.55859,-144.1447221,FALSE,,,24856.55805,-144.1447221
4835,24856.55859,-143.800945,FALSE,,,24856.55805,-143.8009474
4836,24856.55859,-143.4743663,FALSE,,,24856.55805,-143.4743615
4837,24856.55859,-143.1420503,FALSE,,,24856.55805,-143.142046
4838,24856.55859,-142.8039969,FALSE,,,24856.55805,-142.8040009
4839,24856.55859,-142.4716809,FALSE,,,24856.55805,-142.4716853
4840,24865.71289,-142.1336412,FALSE,,,24865.71332,-142.1336402
4841,24865.71289,-141.7956014,FALSE,,,24865.71332,-141.7955951
4842,24865.71289,-141.4747328,FALSE,,,24865.71332,-141.4747388
4843,24865.71289,-141.1424168,FALSE,,,24865.71332,-141.1424233
4844,24865.71289,-140.8043771,FALSE,,,24865.71332,-140.8043782
4845,24865.71289,-140.4835221,FALSE,,,24865.71332,-140.4835218
4846,24865.58789,-140.1798382,TRUE,,,24865.71332,-140.1340175
4847,24865.71289,-139.8017053,FALSE,,,24865.71332,-139.801702
4848,24865.71289,-139.4808503,FALSE,,,24865.71332,-139.4808456
4849,24863.08203,-139.5209162,TRUE,,,24865.71332,-139.1428005
4850,24865.71289,-138.821942,FALSE,,,24865.71332,-138.8219442
4851,24865.71289,-138.4839023,FALSE,,,24865.71332,-138.4838991
4852,24865.71289,-138.1401252,FALSE,,,24865.71332,-138.1401244
4853,24865.71289,-137.8249939,FALSE,,,24865.71332,-137.8249976
4854,24865.71289,-137.4926779,FALSE,,,24865.71332,-137.4926821
4855,24865.71289,-137.1546382,FALSE,,,24865.71332,-137.154637
4856,24865.71289,-136.8223221,FALSE,,,24865.71332,-136.8223215
4857,24865.71289,-136.4957298,FALSE,,,24865.71332,-136.4957355
4858,24865.71289,-136.1519664,FALSE,,,24865.71332,-136.1519609
4859,24865.71289,-135.8310978,FALSE,,,24865.71332,-135.8311045
4860,24856.55859,-135.5102428,FALSE,,,24856.55805,-135.5102481
4861,24838.25,-135.1890327,TRUE,,,24856.55805,-135.172203
4862,24856.55859,-134.8513481,FALSE,,,24856.55805,-134.8513467
4863,24870.76563,-133.855288,TRUE,,,24856.55805,-134.5247607
4864,24856.55859,-134.1809924,FALSE,,,24856.55805,-134.180986
4865,24856.55859,-133.8544,FALSE,,,24856.55805,-133.8544001
4866,24856.55859,-133.510623,FALSE,,,24856.55805,-133.5106254
4867,24856.55859,-133.1840443,FALSE,,,24856.55805,-133.1840395
4868,24856.55859,-132.8517283,FALSE,,,24856.55805,-132.851724
4869,24856.55859,-132.5251359,FALSE,,,24856.55805,-132.525138
4870,24856.55859,-132.1928199,FALSE,,,24856.55805,-132.1928225
4871,24856.55859,-131.8605039,FALSE,,,24856.55805,-131.860507
4872,24856.55859,-131.5224642,FALSE,,,24856.55805,-131.5224619
4873,24856.55859,-131.1901481,FALSE,,,24856.55805,-131.1901464
4874,24856.55859,-130.8520948,FALSE,,,24856.55805,-130.8521013
4875,24856.55859,-130.514055,FALSE,,,24856.55805,-130.5140562
4876,24856.55859,-130.170278,FALSE,,,24856.55805,-130.1702815
4877,24856.55859,-129.8322382,FALSE,,,24856.55805,-129.8322364
4878,24856.55859,-129.4941849,FALSE,,,24856.55805,-129.4941913
4879,24856.55859,-129.1504214,FALSE,,,24856.55805,-129.1504166
4880,24856.55859,-128.800907,FALSE,,,24856.55805,-128.8009123
4881,24865.71289,-128.4628673,FALSE,,,24865.71332,-128.4628672
4882,24856.55859,-128.0904444,FALSE,,,24856.55805,-128.0904447
4883,24856.55859,-127.7409436,FALSE,,,24856.55805,-127.7409404
4884,24856.55859,-127.4143513,FALSE,,,24856.55805,-127.4143545
4885,24856.55859,-127.0648505,FALSE,,,24856.55805,-127.0648502
4886,24856.74023,-126.6924276,TRUE,,,24865.71332,-127.1737122
4887,24865.71289,-126.841394,FALSE,,,24865.71332,-126.8413967
4888,24865.71289,-126.4918932,FALSE,,,24865.71332,-126.4918924
4889,24865.71289,-126.1653009,FALSE,,,24865.71332,-126.1653065
4890,24865.71289,-125.8043391,FALSE,,,24865.71332,-125.8043431
4891,24865.71289,-125.4548383,FALSE,,,24865.71332,-125.4548388
4892,24865.71289,-125.1053375,FALSE,,,24865.71332,-125.1053346
4893,24865.71289,-124.7615604,FALSE,,,24865.71332,-124.7615599
4894,24874.86914,-124.4120597,FALSE,,,24874.86859,-124.4120556
4895,24865.71289,-124.0912047,FALSE,,,24865.71332,-124.0911993
4896,24865.71289,-123.7531513,FALSE,,,24865.71332,-123.7531542
4897,24865.71289,-123.3921895,FALSE,,,24865.71332,-123.3921908
4898,24865.90039,-123.0083055,TRUE,,,24874.86859,-123.0656048
4899,24865.71289,-122.7332948,FALSE,,,24865.71332,-122.7332893
4900,24874.86914,-122.3723193,FALSE,,,24874.86859,-122.3723259
4901,24874.86914,-122.0457406,FALSE,,,24874.86859,-122.0457399
4902,24874.86914,-121.7019635,FALSE,,,24874.86859,-121.7019653
4903,24874.86914,-121.3524628,FALSE,,,24874.86859,-121.352461
4904,24874.86914,-121.0144094,FALSE,,,24874.86859,-121.0144159
4905,24874.78125,-120.6877897,TRUE,,,24874.86859,-120.6706412
4906,24874.52148,-120.3725902,TRUE,,,24874.86859,-120.3154074
4907,24874.86914,-119.9830918,FALSE,,,24874.86859,-119.9830919
4908,24874.86914,-119.633591,FALSE,,,24874.86859,-119.6335876
4909,24874.86914,-119.301275,FALSE,,,24874.86859,-119.3012721
4910,24874.86914,-118.9517742,FALSE,,,24874.86859,-118.9517678
4911,24874.86914,-118.6137208,FALSE,,,24874.86859,-118.6137227
4912,24874.86914,-118.252759,FALSE,,,24874.86859,-118.2527593
4913,24875.05664,-117.868875,TRUE,,,24874.86859,-117.931903
4914,24874.86914,-117.5938643,FALSE,,,24874.86859,-117.5938579
4915,24874.86914,-117.2500872,FALSE,,,24874.86859,-117.2500832
4916,24874.86914,-116.9234949,FALSE,,,24874.86859,-116.9234973
4917,24874.74219,-116.6140737,TRUE,,,24874.86859,-116.5854522
4918,24874.86914,-116.230217,FALSE,,,24874.86859,-116.2302183
4919,24865.71289,-115.8921773,FALSE,,,24865.71332,-115.8921732
4920,24865.71289,-115.565585,FALSE,,,24865.71332,-115.5655873
4921,24865.71289,-115.233269,FALSE,,,24865.71332,-115.2332718
4922,24874.86914,-114.8837682,FALSE,,,24874.86859,-114.8837675
4923,24865.71289,-114.5457216,FALSE,,,24865.71332,-114.5457224
4924,24874.86914,-114.2019445,FALSE,,,24874.86859,-114.2019477
4925,24902.38086,-113.8531883,TRUE,,,24865.71332,-113.8810914
4926,24865.71289,-113.543043,FALSE,,,24865.71332,-113.5430463
4927,24865.71289,-113.2221881,FALSE,,,24865.71332,-113.2221899
4928,24874.86914,-112.8841415,FALSE,,,24874.86859,-112.8841448
4929,24865.71289,-112.5518323,FALSE,,,24865.71332,-112.5518293
4930,24874.86914,-112.2137858,FALSE,,,24874.86859,-112.2137842
4931,24865.71289,-111.8814697,FALSE,,,24865.71332,-111.8814687
4932,24865.71289,-111.5548842,FALSE,,,24865.71332,-111.5548827
4933,24874.86914,-111.2225682,FALSE,,,24874.86859,-111.2225672
4934,24874.86914,-110.8845217,FALSE,,,24874.86859,-110.8845221
4935,24874.86914,-110.5636667,FALSE,,,24874.86859,-110.5636657
4936,24874.86914,-110.2141591,FALSE,,,24874.86859,-110.2141615
4937,24874.86914,-109.8933041,FALSE,,,24874.86859,-109.8933051
4938,24874.86914,-109.5609881,FALSE,,,24874.86859,-109.5609896
4939,24874.86914,-109.2344026,FALSE,,,24874.86859,-109.2344036
4940,24865.71289,-108.9020866,FALSE,,,24865.71332,-108.9020881
4941,24865.71289,-108.5812316,FALSE,,,24865.71332,-108.5812318
4942,24865.71289,-108.2317308,FALSE,,,24865.71332,-108.2317275
4943,24865.71289,-107.8936843,FALSE,,,24865.71332,-107.8936824
4944,24874.86914,-107.5613683,FALSE,,,24874.86859,-107.5613669
4945,24865.71289,-107.2233217,FALSE,,,24865.71332,-107.2233218
4946,24865.71289,-107.3551034,FALSE,,,24865.71332,-107.3551021
4947,24865.71289,-107.0342484,FALSE,,,24865.71332,-107.0342457
4948,24865.71289,-106.7019324,FALSE,,,24865.71332,-106.7019302
4949,24865.71289,-106.3753469,FALSE,,,24865.71332,-106.3753442
4950,24865.71289,-106.0430309,FALSE,,,24865.71332,-106.0430287
4951,24865.71289,-105.7049843,FALSE,,,24865.71332,-105.7049836
4952,24865.71289,-105.3726683,FALSE,,,24865.71332,-105.3726681
4953,24865.71289,-105.0403523,FALSE,,,24865.71332,-105.0403526
4954,24865.71289,-104.7137668,FALSE,,,24865.71332,-104.7137666
4955,24865.71289,-104.3814507,FALSE,,,24865.71332,-104.3814511
4956,24865.71289,-104.0605958,FALSE,,,24865.71332,-104.0605948
