chicagolocaltime,TimeTag,IDCode,ConfigCount,State,Frequency,DFrequency,Magnitude01,Angle01,Magnitude02,Angle02,Magnitude03,Angle03,Magnitude04,Angle04,Magnitude05,Angle05,Magnitude06,Angle06,Magnitude07,Angle07,Magnitude08,Angle08,Magnitude09,Angle09,Magnitude10,Angle10,Magnitude11,Angle11,Magnitude12,Angle12,Magnitude13,Angle13,Magnitude14,Angle14,Magnitude15,Angle15,Magnitude16,Angle16,Magnitude17,Angle17,Magnitude18,Angle18,Magnitude19,Angle19,Magnitude20,Angle20,Magnitude21,Angle21,Magnitude22,Angle22,Magnitude23,Angle23,Magnitude24,Angle24,Magnitude25,Angle25,Magnitude26,Angle26,Magnitude27,Angle27,Magnitude28,Angle28,Magnitude29,Angle29,Magnitude30,Angle30,Magnitude31,Angle31,Magnitude32,Angle32,DIModule01
2014-01-28 18:00:17.367000000,2014-01-28 23:00:17.367000000,3,22,4096,60.034999999999997,0,12176.509100000001,11.229972784564136,12176.509100000001,-108.72447120402502,12203.974910000001,131.25890128652031,27905.262960000004,11.608124929350479,28005.970930000003,-108.62133880090147,28033.436740000001,131.45943651481608,12149.043290000001,11.76855311198711,12176.509100000001,-108.19162045455336,12176.509100000001,131.51673229432916,0,0,0,0,0,0,0,0,281.5224,14.535939262468986,297.54400000000004,-106.37534424398865,241.23952000000003,134.72529594706177,279.23360000000002,-22.305246964442951,276.94480000000004,-142.23104306327556,283.35344000000003,97.878380142198537,25.176800000000004,57.026489349370841,48.064800000000005,-93.741624861353998,45.776000000000003,150.32693670847411,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,130.44530121743452,0.45776000000000006,53.376748194387496,0.91552000000000011,-101.13278041854161,0,0,0,0,0
2014-01-28 18:00:17.383000000,2014-01-28 23:00:17.383000000,3,22,4096,60.034999999999997,0,12176.509100000001,11.424778434908616,12176.509100000001,-108.52393597572923,12203.974910000001,131.45943651481608,27905.262960000004,11.808660157646267,28005.970930000003,-108.41507399465438,28042.592010000004,131.65997174311187,12149.043290000001,11.969088340282898,12176.509100000001,-107.99108522625757,12176.509100000001,131.71726752262495,0,0,0,0,0,0,0,0,281.5224,14.736474490764774,298.91728000000001,-106.15189070388763,240.78176000000002,134.86853539584448,278.77584000000002,-21.823962416533057,276.48704000000004,-141.85289091848921,282.43792000000002,98.28518017674142,25.63456,56.705632984097576,47.149280000000005,-93.592655834619976,45.776000000000003,150.49882404701336,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,129.34522225078334,0.45776000000000006,53.456962285705806,0.91552000000000011,-101.22445366576254,0,0,0,0,0
2014-01-28 18:00:17.400000000,2014-01-28 23:00:17.400000000,3,22,4096,60.033999999999999,-0.001,12176.509100000001,11.636772819107021,12176.509100000001,-108.31194159153083,12203.974910000001,131.66570132106318,27905.262960000004,11.99773623003944,28005.970930000003,-108.2202683443099,28033.436740000001,131.84904781550506,12149.043290000001,12.175353146529995,12176.509100000001,-107.78482042001048,12176.509100000001,131.91780275092074,0,0,0,0,0,0,0,0,282.89568000000003,14.994305498573645,297.54400000000004,-105.98573294329968,240.32400000000001,135.05761146823767,283.35344000000003,-20.861393320713276,281.5224,-141.17107114228355,286.10000000000002,99.070132356070644,25.176800000000004,57.198376687910084,46.691520000000004,-93.340554404762415,46.691520000000004,150.69935927530912,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,129.49992085546867,0.45776000000000006,53.909598943859159,0.91552000000000011,-100.7718170076092,0,0,0,0,0
2014-01-28 18:00:17.417000000,2014-01-28 23:00:17.417000000,3,22,4096,60.033999999999999,0,12176.509100000001,11.848767203305425,12176.509100000001,-108.10567678528373,12203.974910000001,131.8891548611642,27905.262960000004,12.209730614237843,28005.970930000003,-108.01400353806279,28033.436740000001,132.05531262175214,12149.043290000001,12.387347530728398,12176.509100000001,-107.57282603581207,12176.509100000001,132.13552671307045,0,0,0,0,0,0,0,0,284.72672,15.114626635551117,296.17072000000002,-105.72217235753951,239.86624000000003,135.28679458629,285.64224000000002,-20.763990495541034,282.43792000000002,-140.84448519905897,288.84656000000001,99.517039436272697,25.63456,57.444748539816338,45.776000000000003,-93.180126222125793,47.149280000000005,150.92854239336145,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,130.24476598913876,0.45776000000000006,54.316398978402042,0.91552000000000011,-100.42231275257939,0,0,0,0,0
2014-01-28 18:00:17.433000000,2014-01-28 23:00:17.433000000,3,22,4096,60.034999999999997,0.001,12176.509100000001,12.055032009552521,12176.509100000001,-107.88222324518271,12203.974910000001,132.09541966741131,27905.262960000004,12.427454576387557,28005.970930000003,-107.79054999796178,28033.436740000001,132.29022531775578,12149.043290000001,12.599341914926804,12176.509100000001,-107.35510207366235,12176.509100000001,132.35898025317147,0,0,0,0,0,0,0,0,282.89568000000003,15.309432285895598,296.17072000000002,-105.52163712924371,239.86624000000003,135.49878897048839,283.81120000000004,-21.084846860814295,279.69136000000003,-141.00491338169562,287.01552000000004,99.448284500857,25.63456,57.267131623325781,45.776000000000003,-93.071264241050926,46.691520000000004,151.07751142009548,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,130.21611809938221,0.45776000000000006,54.385153913817746,0.91552000000000011,-100.33063950535846,0,0,0,0,0
2014-01-28 18:00:17.450000000,2014-01-28 23:00:17.450000000,3,22,4096,60.034999999999997,0,12176.509100000001,12.278485549653542,12176.509100000001,-107.67022886098431,12203.974910000001,132.31887320751233,27905.262960000004,12.645178538537269,28005.970930000003,-107.57282603581207,28033.436740000001,132.50794927990549,12149.043290000001,12.817065877076516,12176.509100000001,-107.14310768946395,12176.509100000001,132.56524505941857,0,0,0,0,0,0,0,0,281.98016000000001,15.567263293704467,296.62848000000002,-105.2924540111914,240.32400000000001,135.68786504288155,281.06464,-20.981714457690746,278.77584000000002,-141.13096409662438,284.26896000000005,99.098780245827186,25.63456,57.679661235819978,45.776000000000003,-92.744678297826354,46.691520000000004,151.34680158380695,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,130.36508712611621,0.45776000000000006,54.706010279091004,0.91552000000000011,-99.981135250328663,0,0,0,0,0
2014-01-28 18:00:17.467000000,2014-01-28 23:00:17.467000000,3,22,4096,60.036000000000001,0.001,12176.509100000001,12.496209511803254,12176.509100000001,-107.45250489883459,12203.974910000001,132.52513801375943,27905.262960000004,12.857172922735673,28005.970930000003,-107.36083165161367,28033.436740000001,132.70848450820128,12149.043290000001,13.03478983922623,12176.509100000001,-106.92538372731424,12176.509100000001,132.77723944361699,0,0,0,0,0,0,0,0,281.5224,15.779257677902873,298.91728000000001,-105.0919187828956,240.32400000000001,135.94569605069043,283.35344000000003,-20.305624259436375,281.98016000000001,-140.28298655983076,287.47328000000005,99.734763398422402,25.63456,58.046354224703705,45.776000000000003,-92.612898004946274,46.691520000000004,151.55879596800537,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,131.24744213061769,0.45776000000000006,54.786224370409322,0.91552000000000011,-99.711845086617174,0,0,0,0,0
2014-01-28 18:00:17.483000000,2014-01-28 23:00:17.483000000,3,22,4096,60.036999999999999,0.001,12176.509100000001,12.70820389600166,12176.509100000001,-107.24051051463618,12203.974910000001,132.73713239795782,27896.107690000001,13.069167306934078,28005.970930000003,-107.15456684536656,28033.436740000001,132.90901973649707,12149.043290000001,13.246784223424633,12176.509100000001,-106.71338934311584,12176.509100000001,132.98923382781538,0,0,0,0,0,0,0,0,282.43792000000002,16.025629529809127,298.00176000000005,-104.8856539766485,240.78176000000002,136.19779748054799,287.01552000000004,-19.904553802844799,284.26896000000005,-140.0308851299732,290.21984000000003,100.28480288174799,25.63456,57.668202079917364,45.776000000000003,-92.200368392452077,45.776000000000003,151.72495372859331,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,131.15576888339675,0.45776000000000006,55.10708073568258,0.91552000000000011,-99.58006479373708,0,0,0,0,0
2014-01-28 18:00:17.500000000,2014-01-28 23:00:17.500000000,3,22,4096,60.036999999999999,0,12176.509100000001,12.925927858151372,12176.509100000001,-107.03424570838909,12203.974910000001,132.95485636010753,27905.262960000004,13.286891269083791,28005.970930000003,-106.95403161707078,28024.281470000002,133.13820285454941,12149.043290000001,13.464508185574347,12176.509100000001,-106.50139495891743,12176.509100000001,133.21841694586772,0,0,0,0,0,0,0,0,283.35344000000003,16.168868978591831,297.08624000000003,-104.68511874835272,241.23952000000003,136.45562848835687,286.10000000000002,-19.560779125766306,284.26896000000005,-139.71002876469996,289.76208000000003,100.48533811004378,25.63456,58.017706334947164,45.776000000000003,-91.95399654054583,45.776000000000003,152.08591713952572,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,131.04690690232189,0.45776000000000006,55.284697652173136,0.91552000000000011,-99.322233785928205,0,0,0,0,0
2014-01-28 18:00:17.517000000,2014-01-28 23:00:17.517000000,3,22,4096,60.036000000000001,-0.001,12176.509100000001,13.149381398252395,12176.509100000001,-106.80506259033676,12203.974910000001,133.17830990020855,27905.262960000004,13.527533543038738,28005.970930000003,-106.70193018721322,28033.436740000001,133.37884512850434,12149.043290000001,13.687961725675368,12176.509100000001,-106.2722118408651,12176.509100000001,133.43614090801742,0,0,0,0,0,0,0,0,282.43792000000002,16.398052096644161,297.08624000000003,-104.41009900668992,240.78176000000002,136.67908202845788,281.98016000000001,-20.242598901971984,279.23360000000002,-140.16266542285328,286.10000000000002,100.08999723140352,25.63456,58.825576826081623,45.776000000000003,-91.83367540356835,46.233760000000004,152.39531434889636,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,131.79748161394326,0.45776000000000006,55.519610348176776,0.91552000000000011,-99.070132356070644,0,0,0,0,0
2014-01-28 18:00:17.533000000,2014-01-28 23:00:17.533000000,3,22,4096,60.034999999999997,-0.001,12176.509100000001,13.355646204499489,12176.509100000001,-106.59306820613835,12203.974910000001,133.39603386235828,27905.262960000004,13.739527927237141,28005.970930000003,-106.4842062250635,28033.436740000001,133.58510993475144,12149.043290000001,13.899956109873772,12176.509100000001,-106.05448787871538,12176.509100000001,133.65959444811844,0,0,0,0,0,0,0,0,281.5224,16.598587324939949,295.71296000000001,-104.19237504454021,241.23952000000003,136.91972430241285,281.5224,-20.145196076799746,278.31808000000001,-140.18558373465854,284.72672,100.13010427706267,25.63456,58.665148643444994,45.776000000000003,-91.552926083954247,45.776000000000003,152.45833970636076,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,131.46516609276739,0.45776000000000006,55.937869538622273,0.91552000000000011,-99.041484466314103,0,0,0,0,0
2014-01-28 18:00:17.550000000,2014-01-28 23:00:17.550000000,3,22,4096,60.034999999999997,0,12176.509100000001,13.567640588697895,12176.509100000001,-106.38107382193995,12203.974910000001,133.59656909065407,27905.262960000004,13.934333577581622,28005.970930000003,-106.28367099676771,28033.436740000001,133.78564516304723,12149.043290000001,14.106220916120868,12176.509100000001,-105.84249349451699,12176.509100000001,133.86012967641423,0,0,0,0,0,0,0,0,281.5224,16.816311287089661,297.54400000000004,-104.04340601780619,242.15504000000001,137.08015248504947,281.98016000000001,-19.595156593474155,279.69136000000003,-139.57251889386853,286.10000000000002,100.60565924702125,26.092320000000001,58.41877679153874,45.776000000000003,-91.283635920242759,45.776000000000003,152.72762987007224,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,132.31887320751233,0.45776000000000006,56.149863922820678,0.91552000000000011,-98.732087256943458,0,0,0,0,0
2014-01-28 18:00:17.567000000,2014-01-28 23:00:17.567000000,3,22,4096,60.033999999999999,-0.001,12176.509100000001,13.768175816993683,12176.509100000001,-106.18053859364417,12203.974910000001,133.79710431894983,27905.262960000004,14.129139227926101,28005.970930000003,-106.08313576847192,28033.436740000001,133.9747212354404,12149.043290000001,14.306756144416656,12176.509100000001,-105.65341742212381,12176.509100000001,134.05493532675871,0,0,0,0,0,0,0,0,281.5224,17.039764827190684,298.45952,-103.81422289975387,242.15504000000001,137.29787644719917,283.35344000000003,-19.262841072298279,280.14912000000004,-139.17144843727698,287.01552000000004,101.16715788624946,26.092320000000001,58.665148643444994,45.776000000000003,-91.300824654096687,46.691520000000004,152.73908902597486,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,131.39641115735171,0.45776000000000006,55.955058272476201,0.91552000000000011,-98.445608359378056,0,0,0,0,0
2014-01-28 18:00:17.583000000,2014-01-28 23:00:17.583000000,3,22,4096,60.034999999999997,0.001,12176.509100000001,13.974440623240779,12176.509100000001,-105.97427378739707,12203.974910000001,134.00909870314825,27905.262960000004,14.335404034173198,28005.970930000003,-105.88260054017614,28033.436740000001,134.18671561963882,12149.043290000001,14.518750528615062,12176.509100000001,-105.43569345997409,12176.509100000001,134.2554705550545,0,0,0,0,0,0,0,0,281.98016000000001,17.27467752319432,297.54400000000004,-103.5621214698963,241.23952000000003,137.48695251959234,283.81120000000004,-18.621128341751756,282.43792000000002,-138.73027093502623,287.93104,101.31612691298348,26.092320000000001,58.54482750646752,46.233760000000004,-91.042993646287812,47.149280000000005,152.86513974090366,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,132.61681126098034,0.45776000000000006,56.47644986604525,0.91552000000000011,-98.124751994104784,0,0,0,0,0
2014-01-28 18:00:17.600000000,2014-01-28 23:00:17.600000000,3,22,4096,60.033000000000001,-0.002,12167.353830000002,14.186435007439183,12176.509100000001,-105.76227940319866,12194.819640000002,134.20963393144405,27896.107690000001,14.547398418371602,28005.970930000003,-105.68206531188035,28024.281470000002,134.38725084793458,12149.043290000001,14.71928575691085,12176.509100000001,-105.23515823167831,12176.509100000001,134.46746493925292,0,0,0,0,0,0,0,0,282.43792000000002,17.435105705830953,295.71296000000001,-103.37304539750313,242.15504000000001,137.71613563764467,283.81120000000004,-18.672694543313529,281.98016000000001,-138.60422022009746,288.3888,101.48801425152273,26.550080000000001,58.315644388415194,45.776000000000003,-90.865376729797262,46.691520000000004,153.27766935339784,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,132.96631551601016,0.45776000000000006,56.837413276977664,0.91552000000000011,-98.170588617715254,0,0,0,0,0
2014-01-28 18:00:17.617000000,2014-01-28 23:00:17.617000000,3,22,4096,60.033000000000001,0,12167.353830000002,14.386970235734973,12176.509100000001,-105.56174417490287,12194.819640000002,134.41589873769112,27896.107690000001,14.759392802570007,27996.815660000004,-105.46434134973063,28024.281470000002,134.60497481008431,12149.043290000001,14.925550563157946,12176.509100000001,-105.03462300338252,12176.509100000001,134.67945932345131,0,0,0,0,0,0,0,0,282.43792000000002,17.658559245931972,295.2552,-103.15532143535341,242.61280000000002,137.91667086594046,281.98016000000001,-19.090953733759029,277.86032,-139.03393856644558,285.18448000000001,101.39634100430179,26.550080000000001,58.258348608902111,46.233760000000004,-90.550249942475304,45.776000000000003,153.6672806540868,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,133.0064225616693,0.45776000000000006,56.848872432880285,0.91552000000000011,-98.141940727958712,0,0,0,0,0
2014-01-28 18:00:17.633000000,2014-01-28 23:00:17.633000000,3,22,4096,60.033999999999999,0.001,12167.353830000002,14.587505464030761,12176.509100000001,-105.36120894660709,12194.819640000002,134.61643396598691,27896.107690000001,14.965657608817104,27996.815660000004,-105.25234696553223,28024.281470000002,134.81696919428271,12149.043290000001,15.126085791453734,12176.509100000001,-104.82262861918412,12176.509100000001,134.8799945517471,0,0,0,0,0,0,0,0,281.98016000000001,17.899201519886919,296.62848000000002,-103.03500029837595,242.15504000000001,138.11720609423625,278.77584000000002,-18.735719900777919,276.94480000000004,-138.73027093502623,282.89568000000003,101.32758606888609,26.092320000000001,59.157892347257501,45.776000000000003,-90.481495007059607,46.691520000000004,153.74749474540511,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,133.07517749708501,0.45776000000000006,57.335886558741485,0.91552000000000011,-97.700763225707988,0,0,0,0,0
2014-01-28 18:00:17.650000000,2014-01-28 23:00:17.650000000,3,22,4096,60.033000000000001,-0.001,12167.353830000002,14.788040692326549,12167.353830000002,-105.1606737183113,12194.819640000002,134.81696919428271,27896.107690000001,15.149004103258967,27996.815660000004,-105.06327089313906,28024.281470000002,135.0060452666759,12139.88802,15.315161863846905,12176.509100000001,-104.62209339088832,12176.509100000001,135.07480020209158,0,0,0,0,0,0,0,0,281.5224,18.076818436377472,298.45952,-102.74279182285923,242.15504000000001,138.2890934327755,282.89568000000003,-18.111195904085324,281.06464,-138.02553284701531,287.47328000000005,101.98648753328654,25.63456,60.057436085612892,46.233760000000004,-90.131990752029807,46.691520000000004,153.85635672647996,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,133.75699727329069,0.45776000000000006,57.427559805962417,0.91552000000000011,-97.81535478473414,0,0,0,0,0
2014-01-28 18:00:17.667000000,2014-01-28 23:00:17.667000000,3,22,4096,60.034999999999997,0.002,12167.353830000002,14.988575920622337,12167.353830000002,-104.95440891206421,12194.819640000002,135.0175044225785,27886.952420000001,15.349539331554755,27996.815660000004,-104.86273566484327,28024.281470000002,135.19512133906906,12139.88802,15.52715624804531,12176.509100000001,-104.42155816259253,12176.509100000001,135.27533543038737,0,0,0,0,0,0,0,0,281.06464,18.334649444186343,298.91728000000001,-102.50214954890428,241.69728000000001,138.47816950516867,286.10000000000002,-17.670018401834589,283.35344000000003,-137.68175816993684,289.76208000000003,102.56517490636867,25.176800000000004,60.859576998796044,46.233760000000004,-90.074694972516724,46.233760000000004,154.06835111067838,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,134.0492057488074,0.45776000000000006,57.507773897280728,0.91552000000000011,-97.471580107655655,0,0,0,0,0
2014-01-28 18:00:17.683000000,2014-01-28 23:00:17.683000000,3,22,4096,60.036999999999999,0.002,12167.353830000002,15.206299882772049,12176.509100000001,-104.7424145278658,12194.819640000002,135.22949880677692,27896.107690000001,15.578722449607085,27996.815660000004,-104.65074128064487,28024.281470000002,135.41857487917008,12139.88802,15.744880210195022,12176.509100000001,-104.21529335634544,12167.353830000002,135.48732981458576,0,0,0,0,0,0,0,0,281.5224,18.517995938628207,297.08624000000003,-102.32453263241372,242.15504000000001,138.6958934673184,283.81120000000004,-17.681477557737207,281.98016000000001,-137.72186521559598,287.93104,102.38755798987812,25.176800000000004,61.197622097923229,46.691520000000004,-89.730920295438224,46.233760000000004,154.24023844921763,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,134.14660857397965,0.45776000000000006,57.519233053183349,0.91552000000000011,-97.230937833700708,0,0,0,0,0
2014-01-28 18:00:17.700000000,2014-01-28 23:00:17.700000000,3,22,4096,60.034999999999997,-0.002,12167.353830000002,15.42975342287307,12176.509100000001,-104.5304201436674,12194.819640000002,135.44722276892662,27896.107690000001,15.784987255854181,27996.815660000004,-104.44447647439777,28024.281470000002,135.63629884131979,12149.043290000001,15.968333750296043,12176.509100000001,-104.00329897214704,12167.353830000002,135.7165129326381,0,0,0,0,0,0,0,0,281.98016000000001,18.729990322826612,296.17072000000002,-102.1010790923127,243.52832000000001,138.96518363102987,284.72672,-17.314784568853479,281.98016000000001,-137.49268209754365,287.93104,102.84592422598277,25.176800000000004,61.306484078998089,46.691520000000004,-89.473089287629364,45.776000000000003,154.6470384837605,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,133.88877756617077,0.45776000000000006,57.845818996407914,0.91552000000000011,-97.16218289828501,0,0,0,0,0
2014-01-28 18:00:17.717000000,2014-01-28 23:00:17.717000000,3,22,4096,60.034999999999997,0,12167.353830000002,15.647477385022784,12176.509100000001,-104.30123702561507,12194.819640000002,135.67640588697896,27896.107690000001,16.01989995185782,27996.815660000004,-104.21529335634544,28024.281470000002,135.86548195937212,12149.043290000001,16.186057712445756,12176.509100000001,-103.7741158540947,12176.509100000001,135.93996647273912,0,0,0,0,0,0,0,0,282.89568000000003,18.924795973171094,295.71296000000001,-101.883355130163,243.98608000000002,139.2688512624492,282.89568000000003,-17.452294439684877,280.14912000000004,-137.57289618886196,286.10000000000002,102.66830730949222,25.176800000000004,61.489830573439953,46.691520000000004,-89.352768150651883,45.318240000000003,154.88768075771546,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,134.71956636911048,0.45776000000000006,57.977599289288008,0.91552000000000011,-96.761112441693427,0,0,0,0,0
2014-01-28 18:00:17.733000000,2014-01-28 23:00:17.733000000,3,22,4096,60.036000000000001,0.001,12167.353830000002,15.859471769221187,12167.353830000002,-104.08351306346535,12194.819640000002,135.89985942707997,27896.107690000001,16.237623914007532,27996.815660000004,-103.98038066034181,28024.281470000002,136.08893549947314,12139.88802,16.398052096644161,12176.509100000001,-103.55066231399368,12176.509100000001,136.15769043488885,0,0,0,0,0,0,0,0,281.5224,19.09668331171034,297.08624000000003,-101.69427905776982,243.52832000000001,139.47511606869631,281.5224,-17.331973302707404,279.23360000000002,-137.29214686924786,285.64224000000002,102.84019464803147,25.176800000000004,62.005492589057695,46.691520000000004,-89.014723051524697,46.233760000000004,155.01946105059554,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,135.34981994375437,0.45776000000000006,58.229700719145569,0.91552000000000011,-96.663709616521189,0,0,0,0,0
2014-01-28 18:00:17.750000000,2014-01-28 23:00:17.750000000,3,22,4096,60.036999999999999,0.001,12167.353830000002,16.088654887273517,12176.509100000001,-103.86005952336433,12194.819640000002,136.10612423332705,27896.107690000001,16.455347876157244,27996.815660000004,-103.76265669819209,28024.281470000002,136.30665946162284,12149.043290000001,16.627235214696491,12176.509100000001,-103.33293835184398,12176.509100000001,136.37541439703855,0,0,0,0,0,0,0,0,281.06464,19.377432631324442,298.45952,-101.45363678381487,243.52832000000001,139.62981467338162,281.98016000000001,-17.131438074411616,278.77584000000002,-137.03431586143901,285.64224000000002,103.24699468257435,25.176800000000004,61.839334828469752,46.691520000000004,-88.842835712985448,46.233760000000004,155.10540471986516,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,134.73675510296439,0.45776000000000006,58.218241563242948,0.91552000000000011,-96.434526498468855,0,0,0,0,0
2014-01-28 18:00:17.767000000,2014-01-28 23:00:17.767000000,3,22,4096,60.037999999999997,0.001,12176.509100000001,16.294919693520612,12176.509100000001,-103.64233556121462,12203.974910000001,136.3295777734281,27896.107690000001,16.655883104453032,27996.815660000004,-103.55066231399368,28024.281470000002,136.51865384582126,12149.043290000001,16.839229598894896,12176.509100000001,-103.11521438969426,12176.509100000001,136.59886793713957,0,0,0,0,0,0,0,0,281.5224,19.669641106841162,298.00176000000005,-101.21299450985993,244.44384000000002,139.84753863553135,284.26896000000005,-16.472536610011169,282.43792000000002,-136.54157215762649,287.93104,103.556391891945,25.176800000000004,62.366455999990109,46.691520000000004,-88.625111750835742,45.318240000000003,155.42626108513844,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,135.86548195937212,0.45776000000000006,58.77974020247116,0.91552000000000011,-96.062103931633828,0,0,0,0,0
2014-01-28 18:00:17.783000000,2014-01-28 23:00:17.783000000,3,22,4096,60.036999999999999,-0.001,12167.353830000002,16.529832389524252,12176.509100000001,-103.4246115990649,12194.819640000002,136.5473017355778,27896.107690000001,16.885066222505362,28005.970930000003,-103.34439750774659,28024.281470000002,136.72491865206834,12149.043290000001,17.068412716947226,12176.509100000001,-102.89176084959324,12176.509100000001,136.80513274338668,0,0,0,0,0,0,0,0,281.06464,19.80715097767256,297.08624000000003,-101.0525663272233,243.98608000000002,140.03661470792451,284.26896000000005,-16.254812647861456,282.43792000000002,-136.21498621440193,288.3888,103.84860036746171,25.176800000000004,62.137272881937783,46.691520000000004,-88.533438503614803,45.318240000000003,155.678362514996,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,135.25814669653346,0.45776000000000006,58.837035981984243,0.91552000000000011,-96.073563087536442,0,0,0,0,0
2014-01-28 18:00:17.800000000,2014-01-28 23:00:17.800000000,3,22,4096,60.036999999999999,0,12167.353830000002,16.747556351673964,12176.509100000001,-103.20115805896388,12194.819640000002,136.76502569772751,27896.107690000001,17.119978918508998,27996.815660000004,-103.11521438969426,28024.281470000002,136.95983134807199,12149.043290000001,17.286136679096938,12176.509100000001,-102.67403688744352,12176.509100000001,137.0400454393903,0,0,0,0,0,0,0,0,282.43792000000002,20.059252407530121,296.17072000000002,-100.8405719430249,244.44384000000002,140.26006824802553,283.81120000000004,-16.380863362790237,281.06464,-136.44416933245424,287.47328000000005,103.90016656902348,25.176800000000004,62.5669912282859,46.691520000000004,-88.292796229659871,45.776000000000003,155.85024985353525,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,135.37846783351091,0.45776000000000006,58.974545852815638,0.91552000000000011,-95.655303897090945,0,0,0,0,0
2014-01-28 18:00:17.817000000,2014-01-28 23:00:17.817000000,3,22,4096,60.036999999999999,0,12176.509100000001,16.976739469726294,12176.509100000001,-102.97197494091155,12194.819640000002,137.00566797168247,27905.262960000004,17.349162036561328,28005.970930000003,-102.88030169369063,28024.281470000002,137.19474404407563,12149.043290000001,17.515319797149267,12176.509100000001,-102.4448537693912,12176.509100000001,137.26922855744263,0,0,0,0,0,0,0,0,282.89568000000003,20.22541016811806,296.62848000000002,-100.57128177931341,244.90160000000003,140.50644009993178,282.89568000000003,-16.174598556543142,280.14912000000004,-136.19206790259668,286.55776000000003,104.09497221936797,25.176800000000004,62.756067300679071,46.691520000000004,-87.74275674633428,45.776000000000003,156.24559073217551,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,135.47014108073185,0.45776000000000006,59.398534621212448,0.91552000000000011,-95.420391201087298,0,0,0,0,0
2014-01-28 18:00:17.833000000,2014-01-28 23:00:17.833000000,3,22,4096,60.037999999999997,0.001,12176.509100000001,17.205922587778623,12176.509100000001,-102.7313326669566,12203.974910000001,137.2463102456374,27905.262960000004,17.589804310516275,27996.815660000004,-102.63392984178437,28033.436740000001,137.44684547393319,12149.043290000001,17.744502915201597,12176.509100000001,-102.20421149543625,12176.509100000001,137.50987083139759,0,0,0,0,0,0,0,0,282.43792000000002,20.488970753878238,298.45952,-100.30199161560192,244.90160000000003,140.77000068569197,282.43792000000002,-16.191787290397066,278.31808000000001,-136.11185381127837,285.64224000000002,104.31842575946899,25.176800000000004,62.675853209360753,46.691520000000004,-87.674001810918568,45.776000000000003,156.46904427227653,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,135.89985942707997,0.45776000000000006,59.008923320523486,0.91552000000000011,-94.944836231128718,0,0,0,0,0
2014-01-28 18:00:17.850000000,2014-01-28 23:00:17.850000000,3,22,4096,60.039000000000001,0.001,12176.509100000001,17.446564861733567,12176.509100000001,-102.49069039300167,12203.974910000001,137.47549336368974,27905.262960000004,17.818987428568605,27996.815660000004,-102.40474672373205,28033.436740000001,137.6645694360829,12149.043290000001,17.98514518915654,12176.509100000001,-101.96356922148131,12176.509100000001,137.74478352740121,0,0,0,0,0,0,0,0,281.98016000000001,20.706694716027954,297.54400000000004,-100.09572680935483,244.44384000000002,140.97626549193907,282.89568000000003,-15.664666118876708,280.60688000000005,-135.83110449166426,286.10000000000002,104.45593563030039,25.63456,62.687312365263374,46.691520000000004,-87.324497555888769,45.318240000000003,156.68676823442624,0,0,0,0,0,0,0,0,0,0,0.45776000000000006,136.0602876097166,0.45776000000000006,59.776686765998789,0.91552000000000011,-94.761489736686855,0,0,0,0,0
