chicagolocaltime,TimeTag,IDCode,ConfigCount,State,Frequency,DFrequency,Magnitude01,Angle01,Magnitude02,Angle02,Magnitude03,Angle03,Magnitude04,Angle04,Magnitude05,Angle05,Magnitude06,Angle06,Magnitude07,Angle07,Magnitude08,Angle08,Magnitude09,Angle09,Magnitude10,Angle10,Magnitude11,Angle11,Magnitude12,Angle12,Magnitude13,Angle13,Magnitude14,Angle14,Magnitude15,Angle15,Magnitude16,Angle16,Magnitude17,Angle17,Magnitude18,Angle18,Magnitude19,Angle19,Magnitude20,Angle20,Magnitude21,Angle21,Magnitude22,Angle22,Magnitude23,Angle23,Magnitude24,Angle24,DIModule01
2014-01-28 18:00:15.333000000,2014-01-28 23:00:15.333000000,2,22,4096,60.036000000000001,0.002,12432.856660000001,-21.715100435458201,12469.47774,-141.59505991068036,12423.70139,98.187777351569181,49658.184480000004,38.61735539181749,49859.600420000002,-81.623567494337081,49667.339750000006,158.3254275285004,0,0,0,0,0,0,322.26304000000005,-30.57302794818073,282.89568000000003,-146.53395610470804,335.08032000000003,81.405843532187362,231.16880000000003,-14.111950494072177,236.66192000000001,-137.67029901403421,221.09808000000001,104.82835819713543,40.740640000000006,-120.53313136167129,36.163040000000002,137.57862576681327,45.318240000000003,14.306756144416656,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.350000000,2014-01-28 23:00:15.350000000,2,22,4096,60.036000000000001,0,12432.856660000001,-21.503106051259795,12460.322470000001,-141.3544176367254,12423.70139,98.428419625524128,49658.184480000004,38.835079353967203,49859.600420000002,-81.400113954236062,49667.339750000006,158.54888106860142,0,0,0,0,0,0,322.72080000000005,-30.320926518323166,272.36720000000003,-146.31050256460702,328.67168000000004,81.188119570037657,230.25328000000002,-14.043195558656478,234.83088000000001,-137.77343141715775,218.80928000000003,104.98878637977205,41.198400000000007,-120.76231447972361,36.163040000000002,137.80780888486561,45.776000000000003,14.449995593199363,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.367000000,2014-01-28 23:00:15.367000000,2,22,4096,60.033999999999999,-0.002,12432.856660000001,-21.314029978866625,12460.322470000001,-141.12523451867307,12423.70139,98.63468443177122,49649.029210000001,39.035614582262987,49859.600420000002,-81.205308303891584,49667.339750000006,158.74941629689721,0,0,0,0,0,0,327.29840000000002,-29.874019438121124,266.87408000000005,-146.88346035973785,328.21392000000003,81.629297072288395,231.62656000000001,-13.882767376019848,235.74640000000002,-137.03431586143901,222.47136,105.53882586309764,40.740640000000006,-120.52167220576867,36.163040000000002,138.06563989267448,45.776000000000003,14.455725171150672,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.383000000,2014-01-28 23:00:15.383000000,2,22,4096,60.033000000000001,-0.001,12432.856660000001,-21.084846860814295,12469.47774,-140.90178097857205,12423.70139,98.846678815969625,49658.184480000004,39.247608966461392,49859.600420000002,-80.993313919693179,49667.339750000006,158.95568110314429,0,0,0,0,0,0,323.17856,-30.183416647491768,263.21200000000005,-146.17299269377563,329.58720000000005,82.007449217074736,232.08432000000002,-13.550451854843971,237.57744000000002,-136.50146511196732,224.30240000000001,105.68779488983166,40.282880000000006,-120.20081584049541,36.163040000000002,138.14012440604148,45.776000000000003,14.467184327053287,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.400000000,2014-01-28 23:00:15.400000000,2,22,4096,60.036999999999999,4.0000000000000001E-3,12432.856660000001,-20.87285247661589,12469.47774,-140.69551617232497,12423.70139,99.047214044265417,49658.184480000004,39.459603350659798,49850.445150000007,-80.792778691397388,49658.184480000004,159.16767548734271,0,0,0,0,0,0,322.72080000000005,-29.725050411387109,264.58528000000001,-145.7432743474275,334.62256000000002,82.385601361861077,233.91536000000002,-12.862902500686982,241.23952000000003,-135.95142562864174,226.59120000000001,105.84822307246829,40.740640000000006,-119.68515382487767,36.163040000000002,138.2260680753111,45.318240000000003,14.885443517498787,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.417000000,2014-01-28 23:00:15.417000000,2,22,4096,60.036999999999999,0,12432.856660000001,-20.660858092417488,12469.47774,-140.48352178812655,12423.70139,99.224830960755966,49658.184480000004,39.665868156906896,49850.445150000007,-80.580784307198982,49658.184480000004,159.3796698715411,0,0,0,0,0,0,327.75616000000002,-29.490137715383472,265.04304000000002,-145.39377009239772,345.60880000000003,83.107528183725918,233.91536000000002,-12.713933473952968,240.78176000000002,-136.10039465537577,224.76016000000001,105.98000336534838,40.740640000000006,-119.53045522019235,36.163040000000002,138.2890934327755,45.318240000000003,15.166192837112892,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.433000000,2014-01-28 23:00:15.433000000,2,22,4096,60.034999999999997,-0.002,12432.856660000001,-20.431674974365158,12469.47774,-140.26006824802553,12423.70139,99.459743656759613,49658.184480000004,39.895051274959222,49859.600420000002,-80.351601189146649,49667.339750000006,159.60885298959343,0,0,0,0,0,0,322.72080000000005,-29.375546156357309,265.04304000000002,-145.24480106566369,340.57344000000001,82.895533799527513,232.08432000000002,-12.874361656589599,236.66192000000001,-136.47281722221078,221.55584000000002,106.19772732749809,41.198400000000007,-119.7710974941473,36.620800000000003,138.21460891940851,45.776000000000003,15.068790011940651,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.450000000,2014-01-28 23:00:15.450000000,2,22,4096,60.036999999999999,0.002,12432.856660000001,-20.22541016811806,12469.47774,-140.04234428587583,12423.70139,99.688926774811932,49658.184480000004,40.107045659157627,49859.600420000002,-80.133877226996944,49667.339750000006,159.82657695174314,0,0,0,0,0,0,323.63632000000001,-29.283872909136377,264.58528000000001,-145.19323486410192,335.99584000000004,82.97001831289451,231.62656000000001,-12.593612336975495,236.20416000000003,-136.11185381127837,221.55584000000002,106.5472315825279,41.198400000000007,-119.42159323911748,36.163040000000002,138.73600051297754,45.776000000000003,15.515697092142695,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.467000000,2014-01-28 23:00:15.467000000,2,22,4096,60.036000000000001,-0.001,12432.856660000001,-20.001956628017041,12469.47774,-139.83034990167741,12423.70139,99.906650736961652,49658.184480000004,40.32476962130734,49859.600420000002,-79.910423686895925,49667.339750000006,160.05003049184415,0,0,0,0,0,0,323.17856,-28.98020527771704,263.21200000000005,-145.14166866254016,335.08032000000003,83.399736659242635,231.16880000000003,-12.433184154338864,236.20416000000003,-135.74516082239464,221.55584000000002,106.72484849901845,40.740640000000006,-119.32419041394525,36.163040000000002,139.44646817893977,45.776000000000003,15.888119658977729,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.483000000,2014-01-28 23:00:15.483000000,2,22,4096,60.033999999999999,-0.002,12432.856660000001,-19.795691821769942,12460.322470000001,-139.62408509543033,12423.70139,100.10718596525744,49649.029210000001,40.536764005505745,49859.600420000002,-79.715618036551433,49658.184480000004,160.23910656423735,0,0,0,0,0,0,322.72080000000005,-28.963016543863116,264.58528000000001,-144.7004911602894,338.74240000000003,83.754970492223748,232.99984000000001,-12.100868633162987,238.03520000000003,-135.32117205399783,223.84464000000003,107.08581190995086,40.740640000000006,-118.8027988203762,36.163040000000002,139.82462032372609,45.776000000000003,15.865201347172496,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.500000000,2014-01-28 23:00:15.500000000,2,22,4096,60.033999999999999,0,12432.856660000001,-19.572238281668923,12469.47774,-139.40063155532931,12423.70139,100.29626203765061,49658.184480000004,40.74875838970415,49859.600420000002,-79.503623652353042,49658.184480000004,160.46828968228968,0,0,0,0,0,0,320.88976000000002,-28.62497144473593,266.87408000000005,-144.39109395091876,350.18640000000005,84.327928287354567,232.08432000000002,-12.06076158750383,238.03520000000003,-135.08052978004289,223.84464000000003,107.05716402019432,40.740640000000006,-118.30432553861239,36.620800000000003,139.56678931591725,45.776000000000003,15.916767548734271,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.517000000,2014-01-28 23:00:15.517000000,2,22,4096,60.036999999999999,3.0000000000000001E-3,12432.856660000001,-19.360243897470518,12469.47774,-139.19436674908221,12423.70139,100.50825642184901,49658.184480000004,40.977941507756476,49859.600420000002,-79.274440534300709,49658.184480000004,160.68601364443938,0,0,0,0,0,0,322.26304000000005,-28.292655923560051,266.41632000000004,-144.32233901550308,350.18640000000005,84.539922671552972,228.88000000000002,-11.940440450526356,234.83088000000001,-135.54462559409885,219.26704000000001,106.79933301238546,41.198400000000007,-118.14389735597575,36.620800000000003,139.49803438050154,45.318240000000003,16.604316902891259,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.533000000,2014-01-28 23:00:15.533000000,2,22,4096,60.036999999999999,0,12432.856660000001,-19.142519935320806,12469.47774,-138.97091320898119,12423.70139,100.72598038399873,49658.184480000004,41.189935891954882,49850.445150000007,-79.062446150102303,49658.184480000004,160.9094671845404,0,0,0,0,0,0,324.09408000000002,-28.023365759848566,266.41632000000004,-144.12180378720728,346.06656000000004,84.585759295163442,230.25328000000002,-11.390400967200767,236.20416000000003,-135.25241711858214,219.26704000000001,107.29780629414927,41.198400000000007,-118.15535651187837,36.163040000000002,140.02515555202189,45.776000000000003,16.948091579969752,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.550000000,2014-01-28 23:00:15.550000000,2,22,4096,60.036000000000001,-0.001,12432.856660000001,-18.924795973171094,12460.322470000001,-138.75318924683145,12423.70139,100.96662265795368,49649.029210000001,41.407659854104594,49850.445150000007,-78.844722187952584,49658.184480000004,161.11573199078751,0,0,0,0,0,0,323.63632000000001,-27.994717870092025,265.50080000000003,-143.85251362349578,340.11568000000005,84.706080432140908,231.62656000000001,-11.482074214421697,235.28864000000002,-134.78259172657485,221.55584000000002,107.91660071289056,41.198400000000007,-118.05222410875483,36.163040000000002,140.50644009993178,45.776000000000003,16.965280313823676,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.567000000,2014-01-28 23:00:15.567000000,2,22,4096,60.034999999999997,-0.001,12432.856660000001,-18.712801588972688,12460.322470000001,-138.54119486263306,12423.70139,101.1900761980547,49649.029210000001,41.625383816254306,49850.445150000007,-78.621268647851565,49649.029210000001,161.3277263749859,0,0,0,0,0,0,324.55184000000003,-27.450407964717741,269.62064000000004,-143.87543193530104,340.11568000000005,84.866508614777544,232.99984000000001,-11.18413616095367,237.57744000000002,-134.14087899602833,224.30240000000001,108.30621201357953,40.740640000000006,-117.71417900962764,36.163040000000002,140.62676123690926,45.776000000000003,16.936632424067135,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.583000000,2014-01-28 23:00:15.583000000,2,22,4096,60.033999999999999,-0.001,12432.856660000001,-18.500807204774283,12460.322470000001,-138.33493005638596,12423.70139,101.39634100430179,49649.029210000001,41.814459888647484,49850.445150000007,-78.432192575458402,49649.029210000001,161.52826160328169,0,0,0,0,0,0,322.26304000000005,-27.501974166279517,268.70512000000002,-143.21080089294927,341.03120000000001,85.095691732829863,235.28864000000002,-10.720040346897703,240.78176000000002,-133.45332964187136,227.96448000000001,108.53539513163184,40.740640000000006,-117.29019024123083,36.163040000000002,140.56946545739618,45.776000000000003,17.08560145080115,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.600000000,2014-01-28 23:00:15.600000000,2,22,4096,60.036999999999999,3.0000000000000001E-3,12432.856660000001,-18.283083242624571,12460.322470000001,-138.11147651628494,12423.70139,101.58541707669497,49649.029210000001,42.049372584651117,49850.445150000007,-78.203009457406068,49658.184480000004,161.75744472133402,0,0,0,0,0,0,322.72080000000005,-27.32435724978896,267.78960000000001,-142.98161777489693,350.64416000000006,85.668649527960696,231.16880000000003,-10.685662879189854,237.57744000000002,-134.11223110627179,222.01360000000003,108.03692184986804,41.198400000000007,-117.18132826015598,36.620800000000003,140.47779221017524,45.776000000000003,17.366350770415252,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.617000000,2014-01-28 23:00:15.617000000,2,22,4096,60.036999999999999,0,12423.70139,-18.071088858426165,12460.322470000001,-137.90521171003786,12423.70139,101.77449314908813,49649.029210000001,42.255637390898215,49841.289880000004,-77.991015073207663,49649.029210000001,161.96943910553242,0,0,0,0,0,0,322.26304000000005,-27.060796664028782,265.50080000000003,-142.85556705996817,352.47520000000003,86.115556608162734,231.16880000000003,-10.324699468257435,237.11968000000002,-134.05493532675871,220.64032000000003,108.34631905923868,40.740640000000006,-116.96360429800626,36.163040000000002,140.91896971242599,45.318240000000003,17.847635318325146,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.633000000,2014-01-28 23:00:15.633000000,2,22,4096,60.034999999999997,-0.002,12423.70139,-17.86482405217907,12460.322470000001,-137.68175816993684,12423.70139,102.02659457894569,49639.873940000005,42.479090930999234,49841.289880000004,-77.773291111057944,49649.029210000001,162.18716306768215,0,0,0,0,0,0,324.09408000000002,-26.814424812122528,265.50080000000003,-142.79254170250377,342.86224000000004,85.989505893233954,231.62656000000001,-10.284592422598278,236.66192000000001,-133.6939719158263,221.55584000000002,108.76457824968418,40.740640000000006,-116.81463527127225,36.163040000000002,141.26847396745578,45.318240000000003,18.076818436377472,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.650000000,2014-01-28 23:00:15.650000000,2,22,4096,60.036000000000001,0.001,12423.70139,-17.635640934126741,12460.322470000001,-137.46403420778711,12423.70139,102.25577769699802,49639.873940000005,42.696814893148947,49841.289880000004,-77.555567148908239,49649.029210000001,162.40488702983185,0,0,0,0,0,0,322.72080000000005,-26.694103675145055,264.58528000000001,-142.65503183167237,341.03120000000001,85.937939691672184,231.62656000000001,-10.043950148643331,236.20416000000003,-133.50489584343313,221.55584000000002,109.13700081651922,41.198400000000007,-116.67139582248954,36.163040000000002,141.88726838619706,45.776000000000003,18.225787463111487,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.667000000,2014-01-28 23:00:15.667000000,2,22,4096,60.036999999999999,0.001,12423.70139,-17.423646549928336,12460.322470000001,-137.25203982358872,12423.70139,102.47923123709904,49630.718670000002,42.908809277347352,49841.289880000004,-77.343572764709833,49649.029210000001,162.60542225812765,0,0,0,0,0,0,322.26304000000005,-26.510757180703191,265.04304000000002,-142.34563462230173,340.11568000000005,85.909291801915643,232.54208000000003,-9.8434149203475432,237.11968000000002,-132.76005070976305,224.30240000000001,109.59536705262387,41.198400000000007,-116.3619986131189,36.163040000000002,142.14509939400594,45.776000000000003,18.369026911894192,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.683000000,2014-01-28 23:00:15.683000000,2,22,4096,60.034999999999997,-0.002,12423.70139,-17.223111321632548,12460.322470000001,-137.0400454393903,12423.70139,102.68549604334615,49630.718670000002,43.11507408359445,49841.289880000004,-77.131578380511428,49639.873940000005,162.81741664232604,0,0,0,0,0,0,320.88976000000002,-26.264385328796937,265.95856000000003,-142.12218108220071,339.65792000000005,86.069719984552265,231.16880000000003,-9.8434149203475432,236.66192000000001,-132.66264788459083,224.30240000000001,109.41775013613332,40.740640000000006,-115.86352533135508,36.620800000000003,142.05915572473631,45.776000000000003,18.409133957553351,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.700000000,2014-01-28 23:00:15.700000000,2,22,4096,60.033999999999999,-0.001,12423.70139,-17.011116937434142,12460.322470000001,-136.83378063314322,12414.546120000001,102.85738338188538,49630.718670000002,43.327068467792856,49841.289880000004,-76.925313574264337,49630.718670000002,163.02941102652446,0,0,0,0,0,0,322.26304000000005,-25.983636009182835,266.87408000000005,-141.7726768271709,349.27088000000003,87.026559502420739,230.25328000000002,-9.2704571252167209,237.11968000000002,-132.6511887286882,221.55584000000002,109.35472477866892,40.740640000000006,-115.66299010305929,36.620800000000003,142.17947686171379,45.776000000000003,18.689883277167453,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.717000000,2014-01-28 23:00:15.717000000,2,22,4096,60.034999999999997,0.001,12423.70139,-16.804852131187047,12460.322470000001,-136.63324540484743,12414.546120000001,103.0751073440351,49630.718670000002,43.539062851991261,49832.134610000001,-76.713319190065931,49639.873940000005,163.24713498867416,0,0,0,0,0,0,323.17856,-25.702886689568732,266.41632000000004,-141.83570218463529,345.60880000000003,87.04947781422598,230.25328000000002,-9.0756514748722399,235.74640000000002,-132.79442817747091,219.72480000000002,109.72714734550397,41.198400000000007,-115.47391403066612,36.620800000000003,142.3857416679609,45.776000000000003,19.15970866917473,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.733000000,2014-01-28 23:00:15.733000000,2,22,4096,60.036000000000001,0.001,12423.70139,-16.592857746988642,12460.322470000001,-136.4155214426977,12414.546120000001,103.31574961799005,49630.718670000002,43.745327658238352,49832.134610000001,-76.501324805867526,49630.718670000002,163.45912937287255,0,0,0,0,0,0,324.09408000000002,-25.48516272741902,266.41632000000004,-141.71538104765781,335.53808000000004,86.757269338709264,231.16880000000003,-8.9152232922356092,236.20416000000003,-132.39335772087932,221.55584000000002,110.16832484775469,41.198400000000007,-115.41088867320173,36.620800000000003,142.90713326152994,45.776000000000003,19.749855198159477,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.750000000,2014-01-28 23:00:15.750000000,2,22,4096,60.036000000000001,0,12423.70139,-16.380863362790237,12451.167200000002,-136.2035270584993,12414.546120000001,103.53920315809107,49621.563400000006,43.957322042436758,49822.979340000005,-76.29505999962042,49630.718670000002,163.65966460116834,0,0,0,0,0,0,324.55184000000003,-25.25025003141538,265.95856000000003,-141.45182046189765,335.08032000000003,86.717162293050094,233.45760000000001,-8.7605246875502871,238.03520000000003,-131.96363937453123,223.84464000000003,110.56939530434627,41.198400000000007,-115.3249450039321,36.620800000000003,143.3769586535372,45.776000000000003,19.755584776110787,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.767000000,2014-01-28 23:00:15.767000000,2,22,4096,60.033999999999999,-0.002,12423.70139,-16.174598556543142,12451.167200000002,-135.99153267430091,12414.546120000001,103.74546796433816,49621.563400000006,44.17504600458647,49832.134610000001,-76.071606459519401,49630.718670000002,163.87738856331808,0,0,0,0,0,0,325.92512000000005,-24.683021814235865,268.24736000000001,-141.55495286502119,335.99584000000004,87.078125703982522,230.25328000000002,-9.1042993646287815,234.37312000000003,-131.8146703477972,222.47136,110.42615585556356,41.198400000000007,-115.05565484022061,36.620800000000003,143.32539245197543,46.233760000000004,19.406080521080984,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.783000000,2014-01-28 23:00:15.783000000,2,22,4096,60.033000000000001,-0.001,12423.70139,-15.951145016442119,12451.167200000002,-135.78526786805381,12414.546120000001,103.94600319263395,49612.408130000003,44.387040388784875,49832.134610000001,-75.86534165327231,49630.718670000002,164.08938294751647,0,0,0,0,0,0,322.26304000000005,-25.095551426730058,265.95856000000003,-140.98199506989036,339.20016000000004,87.507844050330633,230.71104000000003,-8.4453979002283344,235.74640000000002,-131.61413511950141,222.01360000000003,110.69544601927505,41.198400000000007,-114.6946914292882,36.620800000000003,143.06756144416656,45.776000000000003,19.549319969863689,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.800000000,2014-01-28 23:00:15.800000000,2,22,4096,60.036000000000001,3.0000000000000001E-3,12423.70139,-15.750609788146331,12451.167200000002,-135.57327348385539,12414.546120000001,104.15799757683236,49621.563400000006,44.576116461178046,49822.979340000005,-75.670536002927832,49621.563400000006,164.28991817581226,0,0,0,0,0,0,322.26304000000005,-24.671562658333251,266.87408000000005,-140.78145984159457,338.74240000000003,87.685460966821196,232.99984000000001,-7.7005527665582649,240.32400000000001,-130.84064209607479,225.21792000000002,111.04495027430485,40.740640000000006,-114.33372801835579,36.163040000000002,143.26809667246235,45.318240000000003,20.22541016811806,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.817000000,2014-01-28 23:00:15.817000000,2,22,4096,60.036999999999999,0.001,12423.70139,-15.532885825996619,12451.167200000002,-135.35554952170568,12414.546120000001,104.36999196103076,49612.408130000003,44.799570001279072,49804.668800000007,-75.452812040778113,49621.563400000006,164.50764213796197,0,0,0,0,0,0,324.55184000000003,-24.264762623790364,264.12752,-140.27152740392816,338.74240000000003,87.937562396678757,232.54208000000003,-7.4828288044085518,238.49296000000001,-131.22452381881246,222.47136,111.22829676874672,40.740640000000006,-114.25351392703746,36.163040000000002,144.15618125491514,45.776000000000003,20.718153871930568,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.833000000,2014-01-28 23:00:15.833000000,2,22,4096,60.034999999999997,-0.002,12423.70139,-15.332350597700831,12451.167200000002,-135.15501429340989,12414.546120000001,104.6049046570344,49603.252860000001,45.005834807526163,49804.668800000007,-75.235088078628408,49621.563400000006,164.70817736625776,0,0,0,0,0,0,328.21392000000003,-24.001202038030186,270.53616,-139.57251889386853,329.12944000000005,87.479196160574091,234.37312000000003,-7.3109414658693046,238.49296000000001,-130.87501956378264,223.38688000000002,111.88719823314716,41.198400000000007,-114.12173363415738,36.620800000000003,144.63746580282503,45.776000000000003,20.827015853005424,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.850000000,2014-01-28 23:00:15.850000000,2,22,4096,60.033999999999999,-0.001,12423.70139,-15.114626635551117,12451.167200000002,-134.93156075330887,12414.546120000001,104.8168990412328,49603.252860000001,45.22928834762719,49804.668800000007,-75.023093694430003,49612.408130000003,164.92590132840746,0,0,0,0,0,0,323.63632000000001,-24.150171064764201,265.50080000000003,-139.96213019455752,329.12944000000005,87.748486324285579,232.54208000000003,-7.8208739035357375,236.20416000000003,-130.65156602368162,224.30240000000001,111.81844329773146,41.198400000000007,-113.92119840586159,36.620800000000003,144.30515028164913,45.776000000000003,20.615021468807022,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.867000000,2014-01-28 23:00:15.867000000,2,22,4096,60.033999999999999,0,12414.546120000001,-14.914091407255329,12451.167200000002,-134.73102552501308,12414.546120000001,105.01743426952859,49584.942320000002,45.429823575922974,49795.513530000004,-74.822558466134211,49603.252860000001,165.11497740080065,0,0,0,0,0,0,321.34752000000003,-23.995472460078879,265.50080000000003,-140.00223724021666,329.58720000000005,88.069342689558837,231.16880000000003,-7.4140738689928529,237.11968000000002,-130.43384206153192,223.38688000000002,111.6293672253383,41.198400000000007,-113.74358148937104,36.620800000000003,144.35671648321093,45.776000000000003,20.855663742761966,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.883000000,2014-01-28 23:00:15.883000000,2,22,4096,60.033000000000001,-0.001,12414.546120000001,-14.725015334862158,12451.167200000002,-134.53049029671729,12414.546120000001,105.20651034192177,49584.942320000002,45.618899648316145,49795.513530000004,-74.62202323783842,49603.252860000001,165.31551262909645,0,0,0,0,0,0,322.26304000000005,-23.714723140464773,265.50080000000003,-139.64127382928424,335.08032000000003,88.625111750835742,232.54208000000003,-6.881223119521187,238.49296000000001,-130.18174063167436,223.38688000000002,112.0476264157838,40.282880000000006,-113.20500116194806,36.620800000000003,144.88956723268259,45.776000000000003,21.10776517261953,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.900000000,2014-01-28 23:00:15.900000000,2,22,4096,60.033000000000001,0,12414.546120000001,-14.513020950663753,12451.167200000002,-134.32422549047021,12414.546120000001,105.39558641431493,49584.942320000002,45.825164454563243,49795.513530000004,-74.421488009542628,49603.252860000001,165.52750701329484,0,0,0,0,0,0,322.72080000000005,-23.393866775191512,265.95856000000003,-139.47511606869631,338.74240000000003,88.860024446839375,232.99984000000001,-6.5431780203940013,238.49296000000001,-129.95255751362203,223.38688000000002,112.43723771647275,40.740640000000006,-112.93571099823657,36.620800000000003,145.04999541531922,45.776000000000003,21.617697610285962,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.917000000,2014-01-28 23:00:15.917000000,2,22,4096,60.036999999999999,4.0000000000000001E-3,12414.546120000001,-14.283837832611423,12451.167200000002,-134.10077195036919,12414.546120000001,105.62476953236727,49584.942320000002,46.048617994664262,49795.513530000004,-74.203764047392923,49584.942320000002,165.74523097544454,0,0,0,0,0,0,323.17856,-23.153224501236568,265.95856000000003,-139.16571885932566,334.16480000000001,88.728244153959295,233.91536000000002,-6.394208993659988,238.95072000000002,-129.77494059713146,223.84464000000003,112.75809408174602,41.65616,-112.89560395257742,37.078560000000003,144.85518976497474,45.776000000000003,21.789584948825208,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.933000000,2014-01-28 23:00:15.933000000,2,22,4096,60.037999999999997,0.001,12414.546120000001,-14.060384292510403,12451.167200000002,-133.88304798821946,12414.546120000001,105.86541180632221,49584.942320000002,46.266341956813974,49786.358260000001,-73.97458092934059,49603.252860000001,165.98014367144819,0,0,0,0,0,0,322.72080000000005,-23.090199143772178,265.04304000000002,-138.96518363102987,329.58720000000005,88.756892043715837,232.54208000000003,-6.4744230849783024,237.11968000000002,-129.90099131206026,222.47136,112.76955323764864,41.65616,-113.26229694146114,36.620800000000003,145.36512220264117,46.233760000000004,21.938553975559223,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.950000000,2014-01-28 23:00:15.950000000,2,22,4096,60.036999999999999,-0.001,12414.546120000001,-13.84266033036069,12451.167200000002,-133.67105360402107,12414.546120000001,106.08886534642323,49584.942320000002,46.495525074866308,49795.513530000004,-73.745397811288257,49603.252860000001,166.19786763359789,0,0,0,0,0,0,322.26304000000005,-22.723506154888451,269.62064000000004,-138.55265401853569,329.12944000000005,89.089207564891709,230.25328000000002,-6.5546371762966178,234.37312000000003,-129.7921293309854,220.64032000000003,112.93571099823657,41.198400000000007,-112.83257859511302,36.620800000000003,146.00683493318769,46.233760000000004,21.846880728338292,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.967000000,2014-01-28 23:00:15.967000000,2,22,4096,60.034999999999997,-0.002,12414.546120000001,-13.630665946162285,12451.167200000002,-133.46478879777396,12414.546120000001,106.30658930857295,49584.942320000002,46.718978614967327,49795.513530000004,-73.533403427089851,49603.252860000001,166.41559159574763,0,0,0,0,0,0,323.63632000000001,-22.540159660446587,272.36720000000003,-138.52400612877915,330.04496,89.410063930164966,229.79552000000001,-6.2051329212668156,235.28864000000002,-129.19052364609803,222.01360000000003,112.97008846594443,41.198400000000007,-112.23097291022566,37.078560000000003,146.1500743819704,46.233760000000004,22.207844139270708,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:15.983000000,2014-01-28 23:00:15.983000000,2,22,4096,60.034999999999997,0,12414.546120000001,-13.401482828109955,12451.167200000002,-133.23560567972163,12414.546120000001,106.50712453686873,49584.942320000002,46.94816173301966,49795.513530000004,-73.304220309037532,49603.252860000001,166.64477471379993,0,0,0,0,0,0,322.26304000000005,-22.225032873124633,270.99392,-138.12293567218757,338.28464000000002,89.988751303247099,230.71104000000003,-5.8040624646752397,237.57744000000002,-128.98425883985092,222.47136,113.04457297931143,41.198400000000007,-111.94449401266024,37.078560000000003,145.65733067815788,45.776000000000003,22.437027257323038,0,0,0,0,0,0,0,0,0,0,0,0,0
