,Unnamed: 0,chicagolocaltime,TimeTag,IDCode,ConfigCount,State,Frequency,DFrequency,Magnitude01,Angle01,Magnitude02,Angle02,Magnitude03,Angle03,Magnitude04,Angle04,Magnitude05,Angle05,Magnitude06,Angle06,Magnitude07,Angle07,Magnitude08,Angle08,Magnitude09,Angle09,Magnitude10,Angle10,Magnitude11,Angle11,Magnitude12,Angle12,Magnitude13,Angle13,Magnitude14,Angle14,Magnitude15,Angle15,Magnitude16,Angle16,DIModule01
823,823,2014-01-28 18:00:27.300000000,2014-01-28 23:00:27.300000000,8,22,4096,60.045,-0.001,24700.91846,146.03548282294423,24765.005350000003,25.85758529425405,24819.93697,-94.17134320770212,0,0,0,0,0,0,415.18832,97.2882336132138,445.40048,-19.394621365178367,461.87984000000006,-143.83532488964187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,824,2014-01-28 18:00:27.317000000,2014-01-28 23:00:27.317000000,8,22,4096,60.042,-0.003,24700.91846,146.3047729866557,24765.005350000003,26.126875457965536,24819.93697,-93.90205304399062,0,0,0,0,0,0,414.73056,97.58617166668182,444.94272,-19.22273402663912,460.50656,-143.63478966134608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,825,2014-01-28 18:00:27.333000000,2014-01-28 23:00:27.333000000,8,22,4096,60.044,0.002,24700.91846,146.5683335724159,24765.005350000003,26.396165621677028,24819.93697,-93.64422203618176,0,0,0,0,0,0,414.73056,97.81535478473414,445.40048,-18.724260744875306,462.79536,-143.29101498426758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,826,2014-01-28 18:00:27.350000000,2014-01-28 23:00:27.350000000,8,22,4096,60.046,0.002,24700.91846,146.82616458022477,24765.005350000003,26.65972620743721,24819.93697,-93.39212060632416,0,0,0,0,0,0,414.73056,98.08464494844564,445.40048,-18.52372551657952,461.87984000000006,-143.0847501780205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,827,2014-01-28 18:00:27.367000000,2014-01-28 23:00:27.367000000,8,22,4096,60.043,-0.003,24700.91846,147.08972516598496,24765.005350000003,26.90609805934346,24819.93697,-93.13428959851532,0,0,0,0,0,0,416.1038400000001,98.53728160659898,447.68928000000005,-18.25443535286803,462.79536,-142.8040008584064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,828,2014-01-28 18:00:27.383000000,2014-01-28 23:00:27.383000000,8,22,4096,60.043,0.0,24700.91846,147.35901532969643,24765.005350000003,27.17538822305495,24819.93697,-92.86499943480383,0,0,0,0,0,0,416.56160000000006,98.76646472465131,447.2315200000001,-18.134114215890555,461.87984000000006,-142.55189942854884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,829,2014-01-28 18:00:27.400000000,2014-01-28 23:00:27.400000000,8,22,4096,60.045,0.002,24700.91846,147.6283054934079,24765.005350000003,27.44467838676644,24819.93697,-92.59570927109232,0,0,0,0,0,0,416.1038400000001,99.00710699860626,446.77376,-17.841905740373836,461.87984000000006,-142.29406842073996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,830,2014-01-28 18:00:27.417000000,2014-01-28 23:00:27.417000000,8,22,4096,60.044,-0.001,24700.91846,147.88613650121678,24765.005350000003,27.70823897252661,24819.93697,-92.33214868533216,0,0,0,0,0,0,417.47712,99.22483096075597,446.77376,-17.595533888467582,462.79536,-141.904457120051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,831,2014-01-28 18:00:27.433000000,2014-01-28 23:00:27.433000000,8,22,4096,60.043,-0.001,24691.76319,148.13823793107434,24765.005350000003,27.966069980335483,24819.93697,-92.0800472554746,0,0,0,0,0,0,416.1038400000001,99.42536618905176,445.85824,-17.31478456885348,462.33760000000007,-141.7039218917552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,832,2014-01-28 18:00:27.450000000,2014-01-28 23:00:27.450000000,8,22,4096,60.044,0.001,24691.76319,148.40752809478585,24765.005350000003,28.235360144046968,24819.93697,-91.82221624766572,0,0,0,0,0,0,413.35728000000006,99.4597436567596,442.65392,-17.171545120070775,459.59104,-141.5721415988751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,833,2014-01-28 18:00:27.467000000,2014-01-28 23:00:27.467000000,8,22,4096,60.045,0.001,24691.76319,148.67681825849732,24765.005350000003,28.49892072980715,24819.93697,-91.55292608395423,0,0,0,0,0,0,415.18832,99.9467577826208,444.94272,-16.79339297528443,460.96432,-141.22263734384532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,834,2014-01-28 18:00:27.483000000,2014-01-28 23:00:27.483000000,8,22,4096,60.045,0.0,24700.91846,148.94610842220882,24765.005350000003,28.768210893518635,24819.93697,-91.26071760843752,0,0,0,0,0,0,415.18832,100.31918034945583,445.40048,-16.581398591086025,460.50656,-140.98199506989036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,835,2014-01-28 18:00:27.500000000,2014-01-28 23:00:27.500000000,8,22,4096,60.045,0.0,24700.91846,149.22685774182293,24774.16062,29.048960213132737,24819.93697,-90.99142744472604,0,0,0,0,0,0,415.64608,100.508256421849,445.40048,-16.254812647861456,461.4220800000001,-140.66113870461712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,836,2014-01-28 18:00:27.517000000,2014-01-28 23:00:27.517000000,8,22,4096,60.046,0.001,24710.073730000004,149.50760706143703,24774.16062,29.329709532746843,24829.09224,-90.71067812511194,0,0,0,0,0,0,416.1038400000001,100.64003671472912,445.40048,-15.95114501644212,462.79536,-140.380389385003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,837,2014-01-28 18:00:27.533000000,2014-01-28 23:00:27.533000000,8,22,4096,60.047,0.001,24700.91846,149.7768972251485,24774.16062,29.60472927440964,24829.09224,-90.44138796140044,0,0,0,0,0,0,417.47712,101.0582959051746,446.77376,-15.550074559850543,464.16864,-140.0136963961193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,838,2014-01-28 18:00:27.550000000,2014-01-28 23:00:27.550000000,8,22,4096,60.046,-0.001,24710.073730000004,150.0576465447626,24783.31589,29.879749016072434,24829.09224,-90.16063864178636,0,0,0,0,0,0,417.47712,101.35623395864263,446.77376,-15.452671734678304,462.79536,-139.79024285601827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,839,2014-01-28 18:00:27.567000000,2014-01-28 23:00:27.567000000,8,22,4096,60.045,-0.001,24710.073730000004,150.3269367084741,24774.16062,30.14903917978392,24829.09224,-89.89134847807486,0,0,0,0,0,0,416.56160000000006,101.68854947981852,446.77376,-15.131815369405045,462.33760000000007,-139.56105973796593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,840,2014-01-28 18:00:27.583000000,2014-01-28 23:00:27.583000000,8,22,4096,60.044,-0.001,24710.073730000004,150.59622687218558,24783.31589,30.418329343495408,24838.24751,-89.61059915846077,0,0,0,0,0,0,415.64608,101.90627344196822,446.316,-14.942739297011872,461.4220800000001,-139.394901977378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,841,2014-01-28 18:00:27.600000000,2014-01-28 23:00:27.600000000,8,22,4096,60.045,0.001,24719.229000000003,150.87697619179968,24783.31589,30.69907866310951,24838.24751,-89.33557941679796,0,0,0,0,0,0,417.01936,102.22712980724148,447.2315200000001,-14.621882931738607,462.79536,-139.0511273002995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,842,2014-01-28 18:00:27.617000000,2014-01-28 23:00:27.617000000,8,22,4096,60.047,0.002,24719.229000000003,151.1462663555112,24783.31589,30.979827982723613,24838.24751,-89.06055967513517,0,0,0,0,0,0,415.64608,102.29588474265718,445.40048,-14.461454749101978,461.4220800000001,-138.8448624940524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,843,2014-01-28 18:00:27.633000000,2014-01-28 23:00:27.633000000,8,22,4096,60.047,0.0,24719.229000000003,151.41555651922266,24792.47116,31.249118146435105,24856.558050000003,-88.79126951142368,0,0,0,0,0,0,417.47712,102.67976646539483,447.68928000000005,-14.020277246851244,463.71088,-138.47243992721735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,844,2014-01-28 18:00:27.650000000,2014-01-28 23:00:27.650000000,8,22,4096,60.047,0.0,24719.229000000003,151.7077649947394,24792.47116,31.53559704400051,24856.558050000003,-88.51052019180956,0,0,0,0,0,0,414.73056,102.87457211573933,445.40048,-13.991629357094704,460.0488,-138.41514414770427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,845,2014-01-28 18:00:27.667000000,2014-01-28 23:00:27.667000000,8,22,4096,60.045,-0.002,24728.38427,151.97705515845087,24792.47116,31.79915762976069,24856.558050000003,-88.24123002809807,0,0,0,0,0,0,413.81504,103.17823974715866,444.94272,-13.58482932255182,460.50656,-138.10574693833362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,846,2014-01-28 18:00:27.683000000,2014-01-28 23:00:27.683000000,8,22,4096,60.043,-0.002,24728.38427,152.23488616625974,24792.47116,32.05698863756956,24856.558050000003,-87.98339902028921,0,0,0,0,0,0,416.56160000000006,103.37877497545443,444.94272,-13.441589873769114,461.4220800000001,-137.62446239042376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,847,2014-01-28 18:00:27.700000000,2014-01-28 23:00:27.700000000,8,22,4096,60.042,-0.001,24728.38427,152.49844675201993,24792.47116,32.314819645378435,24856.558050000003,-87.72556801248035,0,0,0,0,0,0,417.47712,103.67671302892246,446.316,-12.983223637664455,463.25312,-137.3036060251505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,848,2014-01-28 18:00:27.717000000,2014-01-28 23:00:27.717000000,8,22,4096,60.043,0.001,24728.38427,152.75627775982878,24801.62643,32.58983938704122,24865.713320000003,-87.45054827081755,0,0,0,0,0,0,417.93488,104.0548651737088,447.2315200000001,-12.794147565271285,462.79536,-137.09161164095207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,849,2014-01-28 18:00:27.733000000,2014-01-28 23:00:27.733000000,8,22,4096,60.047,0.004,24728.38427,153.03702707944288,24801.62643,32.86485912870402,24865.713320000003,-87.18125810710606,0,0,0,0,0,0,418.8504,104.38718069488468,449.06256,-12.404536264582324,464.6264000000001,-136.80513274338668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,850,2014-01-28 18:00:27.750000000,2014-01-28 23:00:27.750000000,8,22,4096,60.048,0.001,24728.38427,153.30631724315438,24801.62643,33.139878870366815,24865.713320000003,-86.91196794339457,0,0,0,0,0,0,419.30816,104.61636381293702,449.52032,-12.22118977014046,465.08416000000005,-136.59313835918826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,851,2014-01-28 18:00:27.767000000,2014-01-28 23:00:27.767000000,8,22,4096,60.045,-0.003,24737.53954,153.58706656276848,24801.62643,33.4091690340783,24865.713320000003,-86.63121862378047,0,0,0,0,0,0,418.39264,104.83981735303804,449.52032,-11.911792560769817,465.08416000000005,-136.43271017655164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,852,2014-01-28 18:00:27.783000000,2014-01-28 23:00:27.783000000,8,22,4096,60.043,-0.002,24737.53954,153.85635672647996,24801.62643,33.67845919778979,24865.713320000003,-86.37338761597161,0,0,0,0,0,0,418.39264,105.00597511362598,446.316,-11.8315784694515,462.79536,-135.9915326743009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,853,2014-01-28 18:00:27.800000000,2014-01-28 23:00:27.800000000,8,22,4096,60.045,0.002,24737.53954,154.11991731224015,24801.62643,33.93629020559866,24865.713320000003,-86.0926382963575,0,0,0,0,0,0,415.18832,105.24661738758093,444.94272,-11.44196716876254,461.4220800000001,-135.87121153732343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,854,2014-01-28 18:00:27.817000000,2014-01-28 23:00:27.817000000,8,22,4096,60.044,-0.001,24737.53954,154.37774832004902,24801.62643,34.19985079135884,24865.713320000003,-85.84053686649993,0,0,0,0,0,0,415.64608,105.52736670719504,444.94272,-11.235702362515443,461.4220800000001,-135.53316643819625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,855,2014-01-28 18:00:27.833000000,2014-01-28 23:00:27.833000000,8,22,4096,60.045,0.001,24728.38427,154.6355793278579,24801.62643,34.47487053302164,24874.86859,-85.57124670278844,0,0,0,0,0,0,414.2728,105.72790193549082,444.48496000000006,-10.972141776755263,460.96432,-135.43003403507268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,856,2014-01-28 18:00:27.850000000,2014-01-28 23:00:27.850000000,8,22,4096,60.046,0.001,24737.53954,154.89913991361806,24801.62643,34.7269719628792,24865.713320000003,-85.31341569497958,0,0,0,0,0,0,415.18832,106.1289723920824,448.14704000000006,-10.250214954890428,465.08416000000005,-135.1550142934099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,857,2014-01-28 18:00:27.867000000,2014-01-28 23:00:27.867000000,8,22,4096,60.043,-0.003,24737.53954,155.16843007732956,24801.62643,34.97907339273676,24865.713320000003,-85.0441255312681,0,0,0,0,0,0,416.56160000000006,106.38680339989126,449.06256,-10.072598038399873,465.99968,-134.90291286355233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,858,2014-01-28 18:00:27.883000000,2014-01-28 23:00:27.883000000,8,22,4096,60.041,-0.002,24737.53954,155.42626108513844,24801.62643,35.23690440054563,24865.713320000003,-84.78056494550792,0,0,0,0,0,0,417.47712,106.65609356360277,448.6048,-9.894981121909316,465.54192000000006,-134.50184240696075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,859,2014-01-28 18:00:27.900000000,2014-01-28 23:00:27.900000000,8,22,4096,60.04,-0.001,24737.53954,155.66690335909337,24801.62643,35.489005830403194,24865.713320000003,-84.54565224950429,0,0,0,0,0,0,419.7659200000001,106.93684288321684,449.97808,-9.511099399171666,468.2884800000001,-134.08358321651525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,860,2014-01-28 18:00:27.917000000,2014-01-28 23:00:27.917000000,8,22,4096,60.043,0.003,24737.53954,155.93619352280487,24801.62643,35.75829599411468,24865.713320000003,-84.27063250784147,0,0,0,0,0,0,418.39264,107.18894431307442,449.52032,-9.40223741809681,465.99968,-134.00336912519694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,861,2014-01-28 18:00:27.933000000,2014-01-28 23:00:27.933000000,8,22,4096,60.046,0.003,24737.53954,156.20548368651637,24801.62643,36.027586157826164,24865.713320000003,-84.01280150003262,0,0,0,0,0,0,417.93488,107.4582344767859,449.52032,-9.11002894258009,465.99968,-133.78564516304723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,862,2014-01-28 18:00:27.950000000,2014-01-28 23:00:27.950000000,8,22,4096,60.046,0.0,24737.53954,156.46904427227653,24801.62643,36.296876321537646,24865.713320000003,-83.74351133632112,0,0,0,0,0,0,416.1038400000001,107.68741759483824,447.68928000000005,-9.03554442921308,462.79536,-133.6252169804106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,863,2014-01-28 18:00:27.967000000,2014-01-28 23:00:27.967000000,8,22,4096,60.042,-0.004,24737.53954,156.72687528008538,24801.62643,36.548977751395206,24865.713320000003,-83.48568032851226,0,0,0,0,0,0,416.56160000000006,108.02546269396542,448.14704000000006,-8.703228908037206,464.16864,-133.30436061513734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,864,2014-01-28 18:00:27.983000000,2014-01-28 23:00:27.983000000,8,22,4096,60.042,0.0,24737.53954,156.99616544379688,24801.62643,36.8182679151067,24865.713320000003,-83.21066058684946,0,0,0,0,0,0,415.18832,108.14578383094288,446.77376,-8.542800725400577,462.79536,-133.15539158840332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,865,2014-01-28 18:00:28,2014-01-28 23:00:28,8,22,4096,60.043,0.001,24737.53954,157.25972602955707,24801.62643,37.07609892291557,24865.713320000003,-82.94137042313795,0,0,0,0,0,0,414.73056,108.45518104031352,446.77376,-8.221944360127313,462.79536,-132.9147493144484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,866,2014-01-28 18:00:28.017000000,2014-01-28 23:00:28.017000000,8,22,4096,60.011,-0.032,24737.53954,157.05919080126128,24801.62643,36.8870228505224,24865.713320000003,-83.14190565143376,0,0,0,0,0,0,413.35728000000006,108.20880918840729,444.94272,-8.411020432520486,460.96432,-133.09236623093892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,867,2014-01-28 18:00:28.033000000,2014-01-28 23:00:28.033000000,8,22,4096,60.005,-0.006,24737.53954,157.31702180907016,24801.62643,37.14485385833128,24865.713320000003,-82.8955337995275,0,0,0,0,0,0,414.2728,108.53539513163184,446.77376,-7.97557250822106,462.79536,-132.77150986566568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,868,2014-01-28 18:00:28.050000000,2014-01-28 23:00:28.050000000,8,22,4096,60.039,0.034,24737.53954,157.59777112868426,24801.62643,37.41987359999407,24865.713320000003,-82.61478447991341,0,0,0,0,0,0,413.35728000000006,108.7760374055868,444.94272,-7.935465462561902,460.50656,-132.54232674761334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,869,2014-01-28 18:00:28.067000000,2014-01-28 23:00:28.067000000,8,22,4096,60.046,0.007,24737.53954,157.84987255854182,24801.62643,37.67770460780294,24865.713320000003,-82.35122389415322,0,0,0,0,0,0,415.18832,109.06824588110352,446.77376,-7.522935850067709,463.25312,-132.18136333668093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,870,2014-01-28 18:00:28.083000000,2014-01-28 23:00:28.083000000,8,22,4096,60.041,-0.005,24737.53954,158.10770356635066,24801.62643,37.9298060376605,24865.713320000003,-82.09339288634435,0,0,0,0,0,0,419.7659200000001,109.51515296130556,450.43584,-7.150513283232674,466.9152,-131.66570132106318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,871,2014-01-28 18:00:28.100000000,2014-01-28 23:00:28.100000000,8,22,4096,60.044,0.003,24737.53954,158.37699373006217,24801.62643,38.204825779323286,24865.713320000003,-81.82410272263286,0,0,0,0,0,0,420.68144,109.57817831876994,450.43584,-6.881223119521187,468.74624000000006,-131.36203368964385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,872,2014-01-28 18:00:28.117000000,2014-01-28 23:00:28.117000000,8,22,4096,60.046,0.002,24737.53954,158.65774304967627,24801.62643,38.47984552098609,24874.86859,-81.55481255892137,0,0,0,0,0,0,416.56160000000006,109.8245501706762,447.68928000000005,-6.823927340008105,464.16864,-131.3906815794004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,873,2014-01-28 18:00:28.133000000,2014-01-28 23:00:28.133000000,8,22,4096,60.047,0.001,24737.53954,158.91557405748514,24801.62643,38.74913568469758,24865.713320000003,-81.29125197316121,0,0,0,0,0,0,415.64608,109.97924877536153,446.316,-6.543178020394,463.71088,-131.1156618377376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,874,2014-01-28 18:00:28.150000000,2014-01-28 23:00:28.150000000,8,22,4096,60.043,-0.004,24737.53954,159.16767548734273,24801.62643,38.99550753660383,24865.713320000003,-81.03342096535233,0,0,0,0,0,0,417.01936,110.47772205712532,448.14704000000006,-6.210862499218124,464.16864,-130.77188716065913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,875,2014-01-28 18:00:28.167000000,2014-01-28 23:00:28.167000000,8,22,4096,60.041,-0.002,24737.53954,159.43696565105418,24801.62643,39.259068122364006,24865.713320000003,-80.77558995754346,0,0,0,0,0,0,416.1038400000001,110.61523192795674,446.77376,-6.044704738630186,463.25312,-130.5713519323633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,876,2014-01-28 18:00:28.183000000,2014-01-28 23:00:28.183000000,8,22,4096,60.045,0.004,24755.850080000004,159.70625581476568,24801.62643,39.528358286075495,24874.86859,-80.49484063792934,0,0,0,0,0,0,415.18832,110.8673333578143,445.85824,-5.844169510334397,461.87984000000006,-130.37081670406752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,877,2014-01-28 18:00:28.200000000,2014-01-28 23:00:28.200000000,8,22,4096,60.046,0.001,24737.53954,159.96981640052584,24801.62643,39.797648449786976,24874.86859,-80.23128005216918,0,0,0,0,0,0,413.35728000000006,111.0048432286457,444.48496000000006,-5.603527236379452,460.50656,-130.23330683323613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,878,2014-01-28 18:00:28.217000000,2014-01-28 23:00:28.217000000,8,22,4096,60.045,-0.001,24737.53954,160.22764740833472,24810.781700000003,40.05547945759585,24874.86859,-79.98490820026291,0,0,0,0,0,0,414.2728,111.40018410728597,445.40048,-5.294130027008808,461.4220800000001,-129.84369553254717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,879,2014-01-28 18:00:28.233000000,2014-01-28 23:00:28.233000000,8,22,4096,60.043,-0.002,24737.53954,160.4854784161436,24801.62643,40.31904004335603,24874.86859,-79.72134761450273,0,0,0,0,0,0,413.81504,111.58926017967914,445.40048,-4.990462395589471,461.87984000000006,-129.66034903810527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,880,2014-01-28 18:00:28.250000000,2014-01-28 23:00:28.250000000,8,22,4096,60.041,-0.002,24737.53954,160.73757984600115,24801.62643,40.55968231731098,24865.713320000003,-79.4807053405478,0,0,0,0,0,0,417.01936,112.10492219529688,447.68928000000005,-4.600851094900511,464.16864,-129.13322786658497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,881,2014-01-28 18:00:28.267000000,2014-01-28 23:00:28.267000000,8,22,4096,60.041,0.0,24737.53954,160.99541085381003,24801.62643,40.81751332511985,24865.713320000003,-79.2114151768363,0,0,0,0,0,0,415.64608,112.2596207999822,446.77376,-4.491989113825654,462.79536,-129.041554619364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,882,2014-01-28 18:00:28.283000000,2014-01-28 23:00:28.283000000,8,22,4096,60.043,0.002,24737.53954,161.25897143957022,24801.62643,41.07534433292872,24865.713320000003,-78.94212501312482,0,0,0,0,0,0,417.93488,112.52891096369368,447.68928000000005,-4.205510216260242,464.16864,-128.5430813376002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,883,2014-01-28 18:00:28.300000000,2014-01-28 23:00:28.300000000,8,22,4096,60.044,0.001,24737.53954,161.51680244737906,24801.62643,41.34463449664021,24865.713320000003,-78.68429400531596,0,0,0,0,0,0,417.01936,112.57474758730416,446.77376,-4.004974987964455,463.71088,-128.44567851242795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,884,2014-01-28 18:00:28.317000000,2014-01-28 23:00:28.317000000,8,22,4096,60.045,0.001,24737.53954,161.78609261109057,24801.62643,41.60819508240039,24865.713320000003,-78.42073341955577,0,0,0,0,0,0,421.59696,113.16489411628892,450.43584,-3.644011577032036,466.9152,-127.9128277629563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,885,2014-01-28 18:00:28.333000000,2014-01-28 23:00:28.333000000,8,22,4096,60.045,0.0,24737.53954,162.06684193070467,24801.62643,41.88894440201449,24874.86859,-78.14571367789297,0,0,0,0,0,0,418.8504,113.49720963746478,450.43584,-3.575256641616337,463.71088,-127.981582698372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,886,2014-01-28 18:00:28.350000000,2014-01-28 23:00:28.350000000,8,22,4096,60.046,0.001,24737.53954,162.34759125031877,24801.62643,42.16969372162859,24874.86859,-77.86496435827888,0,0,0,0,0,0,417.47712,113.6461786641988,448.14704000000006,-3.2142932306839183,463.25312,-127.66072633309874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,887,2014-01-28 18:00:28.367000000,2014-01-28 23:00:28.367000000,8,22,4096,60.046,0.0,24755.850080000004,162.62834056993287,24801.62643,42.43898388534008,24874.86859,-77.57275588276217,0,0,0,0,0,0,414.2728,113.70920402166318,445.85824,-2.9851101126315887,461.4220800000001,-127.5805122417804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,888,2014-01-28 18:00:28.383000000,2014-01-28 23:00:28.383000000,8,22,4096,60.044,-0.002,24755.850080000004,162.88617157774175,24801.62643,42.70827404905157,24874.86859,-77.31492487495329,0,0,0,0,0,0,415.18832,114.07589701054692,445.85824,-2.601228389893937,461.87984000000006,-127.13360516157836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,889,2014-01-28 18:00:28.400000000,2014-01-28 23:00:28.400000000,8,22,4096,60.045,0.001,24755.850080000004,163.15546174145322,24810.781700000003,42.97756421276305,24874.86859,-77.04563471124179,0,0,0,0,0,0,413.81504,114.22486603728092,444.48496000000006,-2.400693161598149,460.96432,-126.96171782303912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,890,2014-01-28 18:00:28.417000000,2014-01-28 23:00:28.417000000,8,22,4096,60.047,0.002,24755.850080000004,163.42475190516473,24801.62643,43.24685437647454,24874.86859,-76.77061496957901,0,0,0,0,0,0,415.18832,114.6946914292882,446.316,-2.0340001727144226,461.87984000000006,-126.57210652235015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,891,2014-01-28 18:00:28.433000000,2014-01-28 23:00:28.433000000,8,22,4096,60.046,-0.001,24755.850080000004,163.69977164682751,24810.781700000003,43.516144540186026,24874.86859,-76.50132480586753,0,0,0,0,0,0,416.1038400000001,114.895226657584,447.2315200000001,-1.770439586954244,463.25312,-126.31427551454128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,892,2014-01-28 18:00:28.450000000,2014-01-28 23:00:28.450000000,8,22,4096,60.045,-0.001,24755.850080000004,163.9747913884903,24810.781700000003,43.78543470389752,24874.86859,-76.23203464215604,0,0,0,0,0,0,419.30816,115.3077562700782,449.06256,-1.4610423775835992,465.54192000000006,-125.85017970048531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,893,2014-01-28 18:00:28.467000000,2014-01-28 23:00:28.467000000,8,22,4096,60.046,0.001,24755.850080000004,164.2555407081044,24801.62643,44.07764317941423,24874.86859,-75.94555574459062,0,0,0,0,0,0,416.56160000000006,115.41661825115304,447.2315200000001,-1.3006141949469687,463.25312,-125.78142476506964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,894,2014-01-28 18:00:28.483000000,2014-01-28 23:00:28.483000000,8,22,4096,60.046,0.0,24755.850080000004,164.5362900277185,24810.781700000003,44.358392499028334,24874.86859,-75.6533472690739,0,0,0,0,0,0,417.93488,115.77758166208544,447.2315200000001,-0.985487407625016,463.71088,-125.32305852896496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,895,2014-01-28 18:00:28.500000000,2014-01-28 23:00:28.500000000,8,22,4096,60.047,0.001,24755.850080000004,164.8170393473326,24810.781700000003,44.64487139659375,24874.86859,-75.38405710536242,0,0,0,0,0,0,415.18832,115.87498448725768,445.40048,-0.7047380880109126,462.79536,-125.21419654789013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,896,2014-01-28 18:00:28.517000000,2014-01-28 23:00:28.517000000,8,22,4096,60.049,0.002,24755.850080000004,165.0977886669467,24810.781700000003,44.91989113825655,24874.86859,-75.11476694165091,0,0,0,0,0,0,416.56160000000006,116.26459578794666,446.316,-0.4125296124941927,462.79536,-124.87042187081164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
