index,magnitude,phase_angle,is_predicted
4548,24875.04296875,123.72451915409052,True
4549,24865.712890625,123.99952989083191,False
4550,24865.712890625,124.30892379985515,False
4551,24865.712890625,124.63550246483014,False
4552,24865.712890625,124.96781848870793,False
4553,24865.712890625,125.27722605810952,False
4554,24865.712890625,125.59808102456003,False
4555,24856.55859375,125.91893599101056,False
4556,24856.55859375,126.24551465598555,False
4557,24856.55859375,126.5663832828144,False
4558,24856.517578125,126.88155553187546,True
4559,24856.392578125,127.19103140316875,True
4560,24856.55859375,127.54613293811771,False
4561,24871.21875,129.18398498033008,True
4562,24856.55859375,128.19930392844603,False
4563,24856.55859375,128.52015889489655,False
4564,24856.55859375,128.8352901628226,False
4565,24838.248046875,129.1676061867004,False
4566,24838.248046875,129.48846115315092,False
4567,24856.47265625,129.79715838287882,True
4568,24838.248046875,130.11871002862466,False
4569,24838.248046875,130.445302353978,False
4570,24838.248046875,130.75469626300125,False
4571,24838.248046875,131.0984733443063,False
4572,24829.091796875,131.39640619590227,False
4573,24838.248046875,131.74592063611016,False
4574,24838.248046875,132.06677560256068,False
4575,24838.248046875,132.40481532496295,False
4576,24838.248046875,132.73713134884076,False
4577,24838.248046875,133.06944737271857,False
4578,24838.248046875,133.40748709512084,False
4579,24838.248046875,133.74554047790144,False
4580,24838.248046875,134.08931755920653,False
4581,24856.55859375,134.45027939646337,False
4582,24893.3203125,134.82760636697154,True
4583,24838.248046875,135.13781989869517,False
4584,24856.55859375,135.4758732814758,False
4585,24838.248046875,135.81965036278086,False
4586,24856.55859375,135.68786869293464,False
4587,24912.91015625,135.08218117771625,True
4588,24856.55859375,136.35822443921472,False
4589,24856.55859375,136.70772521904428,False
4590,24856.55859375,137.0400412429221,False
4591,24856.55859375,137.38955568312997,False
4592,24856.55859375,137.70467329067768,False
4593,24856.55859375,138.05991142941005,False
4594,24865.712890625,138.39795115181232,False
4595,24865.712890625,138.7474655920202,False
4596,24856.55859375,139.079781615898,False
4597,24856.55859375,139.41782133830029,False
4598,24856.55859375,139.75013736217807,False
4599,24856.55859375,140.08817708458034,False
4600,24865.712890625,140.42623046736097,False
4601,24865.712890625,140.7699938882877,False
4602,24865.712890625,141.09658621364102,False
4603,24865.712890625,141.4346259360433,False
4604,24865.712890625,141.7669419599211,False
4605,24865.712890625,142.1049953427017,False
4606,24865.712890625,142.4373113665795,False
4607,24865.712890625,142.76962739045732,False
4608,24865.712890625,143.0962060554323,False
4609,24865.712890625,143.44570683526186,False
4610,24865.712890625,143.7665754620907,False
4611,24865.50390625,144.05882559629723,True
4612,24864.896484375,144.3224708982597,True
4613,24874.869140625,144.76924723224857,False
4614,24865.712890625,145.0901021986991,False
4615,24865.712890625,145.41669452405245,False
4616,24865.712890625,145.7547342464547,False
4617,24874.869140625,146.0870502703325,False
4618,24874.869140625,146.4193662942103,False
4619,24874.869140625,146.74022126066083,False
4620,24874.869140625,147.06681358601415,False
4621,24874.869140625,147.40485330841642,False
4622,24874.869140625,147.71998457634248,False
4623,24874.869140625,148.04656324131747,False
4624,24874.869140625,148.36741820776797,False
4625,24874.869140625,148.6882731742185,False
4626,24874.869140625,149.00914180104735,True
4627,24874.869140625,149.33002408825456,True
4628,24874.869140625,149.64511437504558,False
4629,24874.869140625,149.9774303989234,False
4630,24874.869140625,150.3097464228012,False
4631,24874.869140625,150.63633874815451,False
4632,24874.869140625,150.95719371460504,False
4633,24874.869140625,151.27804868105557,False
4634,24884.0234375,151.59890364750606,False
4635,24874.869140625,151.9197586139566,False
4636,24874.869140625,152.23488988188265,False
4637,24884.0234375,152.55574484833315,False
4638,24874.869140625,152.87659981478367,False
4639,24874.869140625,153.1974547812342,False
4640,24874.869140625,153.529770805112,False
4641,24874.869140625,153.85636313046533,False
4642,24865.712890625,154.18866549396478,False
4643,24874.869140625,154.50953412079366,False
4644,24874.869140625,154.83611278576865,False
4645,24874.869140625,155.16842880964643,False
4646,24865.712890625,155.01946238384846,False
4647,24874.869140625,155.340317350299,False
4648,24874.869140625,155.6669096756523,False
4649,24865.712890625,155.98776464210283,False
4650,24865.712890625,156.30861960855336,False
4651,24865.712890625,156.62947457500385,False
4652,24865.712890625,156.96751429740613,False
4653,24874.869140625,157.29983032128393,False
4654,24874.869140625,157.62642264663725,False
4655,24865.671875,157.9476601036813,True
4656,24865.712890625,158.25667152211102,False
4657,24865.712890625,158.57752648856155,False
4658,24874.869140625,158.91557987134215,False
4659,24865.712890625,159.2249737803654,False
4660,24874.869140625,159.5572898042432,False
4661,24874.869140625,159.87814477069372,False
4662,24874.869140625,160.2047234356687,False
4663,24874.869140625,160.51985470359475,False
4664,24865.712890625,160.84644702894806,False
4665,24865.712890625,161.1673019953986,False
4666,24874.826171875,161.48207809348781,True
4667,24865.712890625,161.80901192829964,False
4668,24870.390625,162.77144022386778,True
4669,24865.712890625,162.43926080377338,False
4670,24865.712890625,162.76585312912673,False
4671,24865.712890625,163.08670809557725,False
4672,24865.712890625,163.41902411945503,False
4673,24865.712890625,163.74560278443002,False
4674,24874.869140625,164.0893798657351,False
4675,24874.869140625,164.4274332485157,False
4676,24874.869140625,164.75974927239352,False
4677,24865.712890625,165.07486687994123,False
4678,24874.869140625,165.41864396124632,False
4679,24902.560546875,165.7903018747434,True
4680,24874.869140625,166.07755231047744,False
4681,24874.869140625,166.41559203287972,False
4682,24874.869140625,166.7593691141848,False
4683,24874.869140625,167.09740883658708,False
4684,24874.869140625,167.44690961641663,False
4685,24874.869140625,167.7792256402944,False
4686,24884.0234375,168.12874008050233,False
4687,24884.0234375,168.4553187454773,False
4688,24884.0234375,168.79909582678238,False
4689,24884.0234375,169.1199507932329,False
4690,24884.0234375,169.44654311858622,False
4691,24884.0234375,169.77885914246403,False
4692,24884.0234375,170.1168988648663,False
4693,24884.068359375,170.4606759461714,True
4694,24884.0234375,170.77006985519463,False
4695,24874.869140625,171.09666218054795,False
4696,24884.0234375,171.43470190295022,False
4697,24874.869140625,171.75555686940075,False
4698,24884.0234375,172.0993339507058,False
4699,24874.869140625,172.42018891715634,False
4700,24884.0234375,172.7582286395586,False
4701,24884.0234375,173.09628202233924,False
4702,24884.0234375,173.4400591036443,False
4703,24884.0234375,173.77809882604657,False
4704,24884.0234375,174.11613854844884,False
4705,24884.0234375,174.44845457232665,False
4706,24884.0234375,174.32813395990772,False
4707,24884.0234375,174.65472628526103,False
4708,24884.0234375,174.98704230913884,False
4709,24884.0234375,175.31935833301662,False
4710,24884.0234375,175.64021329946715,False
4711,24884.0234375,175.96679196444214,False
4712,24884.0234375,176.29910798831995,False
4713,24884.0234375,176.63716137110055,False
4714,24893.1796875,176.97520109350282,False
4715,24884.0234375,177.29605605995334,False
4716,24884.0234375,177.62837208383115,False
4717,24884.0234375,177.94922705028168,False
4718,24884.0234375,178.275819375635,False
4719,24884.0234375,178.6081353995128,False
4720,24884.0234375,178.9289903659633,False
4721,24884.0234375,179.25556903093832,False
4722,24884.0234375,179.57643765776717,False
4723,24884.0234375,179.8858315667904,False
4724,24884.0234375,-179.76551095437145,False
4725,24884.0234375,-179.4217338730664,False
4726,24884.0234375,-179.09514154771304,False
4727,24883.896484375,-178.78572031793314,True
4728,24884.0234375,-178.44197055738474,False
4729,24884.0234375,-178.10393083498246,False
4730,24884.0234375,-177.77161481110466,False
4731,24884.0234375,-177.44502248575134,False
4732,24884.0234375,-177.1241675193008,False
4733,24893.1796875,-176.791851495423,False
4734,24893.1796875,-176.45381177302073,False
4735,24884.068359375,-176.10966586150047,True
4736,24893.1796875,-175.78345602674065,False
4737,24884.0234375,-175.45114000286287,False
4738,24863.15625,-175.45682272025232,True
4739,24884.0234375,-174.79223165363175,False
4740,24884.0234375,-174.47137668718122,False
4741,24893.1796875,-174.1505217207307,False
4742,24893.1796875,-173.83539045280463,False
4743,24884.0234375,-173.51453548635413,False
4744,24884.0234375,-173.18221946247633,False
4745,24884.0234375,-172.85564079750134,False
4746,24884.0234375,-172.5347858310508,False
4747,24883.982421875,-172.21964090274642,True
4748,24884.0234375,-171.87015378329522,False
4749,24884.0234375,-171.54356145794188,False
4750,24884.0234375,-171.23416754891866,False
4751,24874.869140625,-170.91331258246814,False
4752,24874.869140625,-170.5924576160176,False
4753,24874.869140625,-170.254404233237,False
4754,24884.0234375,-169.93354926678649,False
4755,24874.869140625,-169.60123324290868,False
4756,24847.494140625,-169.2567048407949,True
4757,24874.869140625,-168.95379961148316,False
4758,24874.869140625,-168.62148358760538,False
4759,24874.869140625,-168.28343020482475,False
4760,24874.869140625,-167.96257523837423,False
4761,24874.869140625,-167.62453551597196,False
4762,24874.869140625,-167.31514160694874,False
4763,24865.712890625,-166.98282558307093,False
4764,24865.712890625,-166.66195695624208,False
4765,24865.712890625,-166.34110198979155,False
4766,24865.712890625,-166.49008207596788,False
4767,24867.302734375,-167.10886989401436,True
4768,24865.712890625,-165.84263478416403,False
4769,24865.712890625,-165.5217798177135,False
4770,24865.712890625,-165.20092485126298,False
4771,24865.712890625,-164.88005622443413,True
4772,24856.55859375,-164.5248317460801,False
4773,24865.712890625,-164.20397677962958,False
4774,24890.5859375,-164.23863315947824,True
4775,24865.712890625,-163.51069891849494,False
4776,24865.712890625,-163.1955676505689,False
4777,24865.712890625,-162.8632516266911,False
4778,24865.712890625,-162.52521190428882,False
4779,24865.7578125,-162.18143482298376,True
4780,24865.712890625,-161.8433951005815,False
4781,24865.712890625,-161.49388066037358,False
4782,24865.712890625,-161.1501035790685,False
4783,24865.712890625,-160.81206385666624,False
4784,24865.712890625,-160.47402413426397,False
4785,24865.712890625,-160.13024705295888,False
4786,24865.712890625,-159.79219367017828,False
4787,24865.712890625,-159.4656150052033,False
4788,24865.712890625,-159.14476003875276,False
4789,24856.55859375,-158.80098295744767,False
4790,24856.55859375,-158.48012799099715,False
4791,24856.55859375,-158.13062721116762,False
4792,24856.55859375,-157.792573828387,False
4793,24856.55859375,-157.46025780450918,False
4794,24865.712890625,-157.1222180821069,False
4795,24865.712890625,-156.7841646993263,False
4796,24865.712890625,-156.43466391949676,False
4797,24865.712890625,-156.10234789561895,False
4798,24865.712890625,-155.75284711578942,False
4799,24874.869140625,-155.41480739338715,False
4800,24874.869140625,-155.06529295317924,False
4801,24874.869140625,-154.73297692930146,False
4802,24874.869140625,-154.3949372068992,False
4803,24865.712890625,-154.07408224044866,False
4804,24874.869140625,-153.7245814606191,False
4805,24865.712890625,-153.3922654367413,False
4806,24865.712890625,-153.06567311138798,False
4807,24865.712890625,-152.7104349726556,False
4808,24865.943359375,-152.32653736016587,True
4809,24866.65625,-151.9139939342971,True
4810,24865.712890625,-151.69057844654597,False
4811,24865.712890625,-151.35252506376537,False
4812,24865.712890625,-151.03167009731484,False
4813,24865.712890625,-150.6821693174853,False
4814,24865.712890625,-150.34412959508302,False
4815,24865.712890625,-150.00035251377795,False
4816,24865.712890625,-149.66229913099733,False
4817,24865.712890625,-149.33572046602234,False
4818,24865.712890625,-149.00340444214456,False
4819,24865.712890625,-148.67108841826675,False
4820,24865.712890625,-148.3387587340106,True
4821,24865.712890625,-147.9835342556566,False
4822,24856.55859375,-147.64549453325432,False
4823,24856.55859375,-147.3246395668038,False
4824,24856.55859375,-146.992323542926,False
4825,24856.55859375,-146.65428382052372,False
4826,24838.248046875,-146.78032813146714,False
4827,24838.248046875,-146.46519686354108,False
4828,24838.248046875,-146.12141978223602,False
4829,24838.248046875,-145.8005648157855,False
4830,24838.248046875,-145.4854472082378,False
4831,24838.248046875,-145.1302090695054,False
4832,24838.248046875,-144.81507780157938,False
4833,24838.248046875,-144.48276177770157,False
4834,24856.55859375,-144.1447220552993,False
4835,24856.55859375,-143.8009449739942,False
4836,24856.55859375,-143.47436630901922,False
4837,24856.55859375,-143.14205028514144,False
4838,24856.55859375,-142.8039969023608,False
4839,24856.55859375,-142.47168087848303,False
4840,24865.712890625,-142.13364115608076,False
4841,24865.712890625,-141.79560143367848,False
4842,24865.712890625,-141.4747328068496,False
4843,24865.712890625,-141.14241678297182,False
4844,24865.712890625,-140.80437706056955,False
4845,24865.712890625,-140.48352209411902,False
4846,24865.587890625,-140.17983822324192,True
4847,24865.712890625,-139.80170529041166,False
4848,24865.712890625,-139.48085032396116,False
4849,24863.08203125,-139.52091621363243,True
4850,24865.712890625,-138.82194197473,False
4851,24865.712890625,-138.48390225232774,False
4852,24865.712890625,-138.14012517102267,False
4853,24865.712890625,-137.8249939030966,False
4854,24865.712890625,-137.49267787921883,False
4855,24865.712890625,-137.15463815681656,False
4856,24865.712890625,-136.82232213293875,False
4857,24865.712890625,-136.4957298075854,False
4858,24865.712890625,-136.15196638665867,False
4859,24865.712890625,-135.83109775982982,False
4860,24856.55859375,-135.5102427933793,False
4861,24838.25,-135.18903265709193,True
4862,24856.55859375,-134.8513481045265,False
4863,24870.765625,-133.85528795748522,True
4864,24856.55859375,-134.18099235824644,False
4865,24856.55859375,-133.8544000328931,False
4866,24856.55859375,-133.51062295158803,False
4867,24856.55859375,-133.18404428661304,False
4868,24856.55859375,-132.85172826273524,False
4869,24856.55859375,-132.52513593738192,False
4870,24856.55859375,-132.1928199135041,False
4871,24856.55859375,-131.8605038896263,False
4872,24856.55859375,-131.52246416722403,False
4873,24856.55859375,-131.19014814334622,False
4874,24856.55859375,-130.85209476056562,False
4875,24856.55859375,-130.51405503816335,False
4876,24856.55859375,-130.17027795685826,False
4877,24856.55859375,-129.83223823445599,False
4878,24856.55859375,-129.49418485167539,False
4879,24856.55859375,-129.15042143074865,False
4880,24856.55859375,-128.80090699054074,False
4881,24865.712890625,-128.4628672681385,False
4882,24856.55859375,-128.09044437345437,False
4883,24856.55859375,-127.74094359362482,False
4884,24856.55859375,-127.41435126827149,False
4885,24856.55859375,-127.06485048844193,False
4886,24856.740234375,-126.69242759375781,True
4887,24865.712890625,-126.84139401955579,False
4888,24865.712890625,-126.49189323972624,False
4889,24865.712890625,-126.1653009143729,False
4890,24865.712890625,-125.80433907711608,False
4891,24865.712890625,-125.45483829728653,False
4892,24865.712890625,-125.10533751745697,False
4893,24865.712890625,-124.7615604361519,False
4894,24874.869140625,-124.41205965632234,False
4895,24865.712890625,-124.09120468987182,False
4896,24865.712890625,-123.75315130709122,False
4897,24865.712890625,-123.39218946983438,False
4898,24865.900390625,-123.00830551772297,True
4899,24865.712890625,-122.73329478098158,False
4900,24874.869140625,-122.37231928334641,False
4901,24874.869140625,-122.04574061837143,False
4902,24874.869140625,-121.70196353706633,False
4903,24874.869140625,-121.3524627572368,False
4904,24874.869140625,-121.01440937445618,False
4905,24874.78125,-120.68778972834616,True
4906,24874.521484375,-120.37259015852842,True
4907,24874.869140625,-119.98309179091927,False
4908,24874.869140625,-119.63359101108972,False
4909,24874.869140625,-119.30127498721191,False
4910,24874.869140625,-118.95177420738237,False
4911,24874.869140625,-118.61372082460176,False
4912,24874.869140625,-118.25275898734492,False
4913,24875.056640625,-117.86887503523353,True
4914,24874.869140625,-117.59386429849214,False
4915,24874.869140625,-117.25008721718704,False
4916,24874.869140625,-116.92349489183371,False
4917,24874.7421875,-116.6140736620538,True
4918,24874.869140625,-116.23021703069908,False
4919,24865.712890625,-115.89217730829681,False
4920,24865.712890625,-115.56558498294348,False
4921,24865.712890625,-115.23326895906568,False
4922,24874.869140625,-114.88376817923613,False
4923,24865.712890625,-114.54572162664469,False
4924,24874.869140625,-114.20194454533961,False
4925,24902.380859375,-113.85318825612958,True
4926,24865.712890625,-113.54304302629765,False
4927,24865.712890625,-113.22218805984713,False
4928,24874.869140625,-112.88414150725569,False
4929,24865.712890625,-112.55183231356706,False
4930,24874.869140625,-112.21378576097561,False
4931,24865.712890625,-111.88146973709782,False
4932,24865.712890625,-111.55488424193366,False
4933,24874.869140625,-111.22256821805586,False
4934,24874.869140625,-110.88452166546442,False
4935,24874.869140625,-110.5636666990139,False
4936,24874.869140625,-110.21415908899517,False
4937,24874.869140625,-109.89330412254465,False
4938,24874.869140625,-109.56098809866685,False
4939,24874.869140625,-109.2344026035027,False
4940,24865.712890625,-108.90208657962489,False
4941,24865.712890625,-108.58123161317438,False
4942,24865.712890625,-108.23173083334483,False
4943,24865.712890625,-107.89368428075338,False
4944,24874.869140625,-107.56136825687558,False
4945,24865.712890625,-107.22332170428415,False
4946,24865.712890625,-107.35510337413037,False
4947,24865.712890625,-107.03424840767985,False
4948,24865.712890625,-106.70193238380205,False
4949,24865.712890625,-106.37534688863789,False
4950,24865.712890625,-106.04303086476008,False
4951,24865.712890625,-105.70498431216865,False
4952,24865.712890625,-105.37266828829084,False
4953,24865.712890625,-105.04035226441304,False
4954,24865.712890625,-104.71376676924889,False
4955,24865.712890625,-104.38145074537108,False
4956,24865.712890625,-104.06059577892057,False
4957,24865.62890625,-103.75118820951899,True
4958,24856.55859375,-103.39023320245133,False
4959,24856.55859375,-103.07510876471444,False
4960,24856.55859375,-102.75425379826393,False
4961,24856.55859375,-102.42193777438612,False
4962,24856.64453125,-102.07815386289188,True
4963,24856.55859375,-101.77449048258228,False
4964,24856.55859375,-101.44217445870447,False
4965,24838.248046875,-101.12131949225396,False
4966,24856.55859375,-100.79473399708979,False
4967,24911.529296875,-100.46385914312687,True
4968,25003.19140625,-100.13017708141507,True
4969,25131.572265625,-99.79515630262594,True
4970,24838.248046875,-99.50558360257408,False
4971,24811.572265625,-97.24812411961483,True
4972,24838.248046875,-98.84095155481849,False
4973,24838.248046875,-98.49144394479976,False
4974,24838.248046875,-98.15339739220832,False
4975,24838.248046875,-97.80389661237876,False
4976,24838.248046875,-97.47158058850097,False
4977,24838.248046875,-97.13353403590952,False
4978,24856.55859375,-96.79548748331808,False
4979,24856.55859375,-96.44025617477489,False
4980,24856.55859375,-96.11367067961073,False
4981,24856.55859375,-95.764163069592,False
4982,24856.740234375,-95.39172651452955,True
4983,24856.55859375,-95.07088520845737,False
4984,24856.55859375,-94.72138442862781,False
4985,24856.55859375,-94.3718768186091,False
4986,24856.55859375,-94.03383026601766,False
4987,24856.55859375,-93.6843294861881,False
4988,24856.55859375,-93.34055240488303,False
4989,24856.55859375,-93.00251268248076,False
4990,24856.513671875,-92.67019665860295,True
4991,24865.712890625,-92.31495851987059,False
4992,24856.55859375,-91.99410355342008,False
4993,24865.712890625,-91.62168065873595,False
4994,24865.712890625,-91.30082569228543,False
4995,24856.55859375,-90.95131808226671,False
4996,24865.712890625,-90.62473258710256,False
4997,24865.712890625,-90.275231807273,False
4998,24856.55859375,-89.9429157833952,False
4999,24856.55859375,-89.60486923080376,False
5000,24865.712890625,-89.26109214949868,False
5001,24865.712890625,-88.91159136966913,False
5002,24865.712890625,-88.57354481707769,False
5003,24865.712890625,-88.23549826448624,False
5004,24865.712890625,-87.89172801337033,False
5005,24865.712890625,-87.52503564739986,False
5006,24865.712890625,-87.6453562598188,False
5007,24865.712890625,-87.29011812108644,False
5008,24865.712890625,-86.95207839868416,False
5009,24865.712890625,-86.61403184609273,False
5010,24865.712890625,-86.2931768796422,False
5011,24865.712890625,-85.9322082121962,False
5012,24865.712890625,-85.60562271703205,False
5013,24865.712890625,-85.25039140848885,False
5014,24865.712890625,-84.9123448558974,False
5015,24865.712890625,-84.57429830330597,False
5016,24865.712890625,-84.23623809033619,True
5017,24865.712890625,-83.89248149959862,False
5018,24865.712890625,-83.55443494700718,False
5019,24865.712890625,-83.22211892312937,False
5020,24865.712890625,-82.88407237053794,False
5021,24865.712890625,-82.55175634666013,False
5022,24865.712890625,-82.23090138020962,False
5023,24865.712890625,-81.89285482761817,False
5024,24865.712890625,-81.57199986116765,False
5025,24865.712890625,-81.23395330857622,False
5026,24865.712890625,-80.8901830574603,False
5027,24865.712890625,-80.55213650486886,False
5028,24865.712890625,-80.24274259584563,False
5029,24865.712890625,-79.8932349858269,False
5030,24866.03125,-79.50360684462352,True
5031,24865.712890625,-79.22287240935766,False
5032,24870.599609375,-78.2317914702213,True
5033,24865.712890625,-78.5639708903157,False
5034,24865.712890625,-78.23165486643789,False
5035,24865.712890625,-77.90506937127374,False
5036,24865.712890625,-77.57275334739593,False
5037,24865.712890625,-77.24043732351814,False
5038,24865.712890625,-76.91385182835398,False
5039,24865.712890625,-76.58153580447618,False
5040,24865.712890625,-76.26068083802566,False
5041,24865.712890625,-75.91118005819611,False
5042,24865.712890625,-75.58459456303194,False
5043,24865.712890625,-75.26373276639225,False
5044,24865.712890625,-74.92569304398998,False
5045,24865.712890625,-74.59337702011219,False
5046,24865.712890625,-74.26106099623439,False
5047,24865.712890625,-73.92301444364294,False
5048,24856.55859375,-73.59069841976515,False
5049,24865.712890625,-73.26411292460098,False
5050,24856.55859375,-72.91461214477143,False
5051,24856.55859375,-72.59375034813173,False
5052,24856.55859375,-72.25571062572948,False
5053,24856.55859375,-71.92339460185167,False
5054,24856.55859375,-71.60253280521198,False
5055,24838.248046875,-71.28167783876147,False
5056,24838.248046875,-70.93217705893191,False
5057,24838.248046875,-70.61131526229222,False
5058,24838.248046875,-70.28472976712806,False
5059,24838.291015625,-69.95241374325026,True
5060,24838.248046875,-69.6029129634207,False
5061,24838.248046875,-69.26486641082927,False
5062,24838.248046875,-68.92109615971336,False
5063,24838.248046875,-68.60023436307367,False
5064,24838.248046875,-68.2736488679095,False
5065,24838.248046875,-67.9413328440317,False
5066,24829.091796875,-68.06165345645066,False
5067,24829.091796875,-67.73506796128649,False
5068,24829.091796875,-67.39129771017058,False
5069,24829.091796875,-67.07044274372006,False
5070,24829.091796875,-66.73239619112861,False
5071,24829.091796875,-66.39434963853718,False
5072,24829.091796875,-66.0505725572321,False
5073,24829.091796875,-65.71253283482983,False
5074,24829.091796875,-65.3630252248111,False
5075,24829.091796875,-65.02497867221966,False
5076,24829.091796875,-64.68120842110375,False
5077,24829.13671875,-64.33170081108503,True
5078,24829.271484375,-63.976449011974324,True
5079,24838.248046875,-63.64415347866404,False
5080,24838.248046875,-63.27173058397992,False
5081,24838.248046875,-62.9222229739612,False
5082,24838.06640625,-62.59561698822953,True
5083,24838.248046875,-62.21176035687481,False
5084,24838.248046875,-61.84506116071517,False
5085,24838.248046875,-61.495560380885614,False
5086,24856.55859375,-61.134598543628776,False
5087,24856.55859375,-60.7908214623237,False
5088,24856.55859375,-60.441320682494144,False
5089,24856.55859375,-60.091813072475425,False
5090,24856.55859375,-59.725120706504946,False
5091,24856.55859375,-59.37561309648623,False
5092,24856.55859375,-59.01465125922939,False
5093,24865.712890625,-58.67088100811348,False
5094,24865.712890625,-58.32137339809476,False
5095,24865.712890625,-57.9718726182652,False
5096,24865.712890625,-57.6109039508192,False
5097,24865.806640625,-57.23845373537841,True
5098,24865.712890625,-56.91189897606551,False
5099,24871.08203125,-55.87501820344963,True
5100,24865.712890625,-56.20142952878995,False
5101,24865.712890625,-55.851925333865815,False
5102,24865.712890625,-55.490963496608984,False
5103,24865.806640625,-55.118530356641116,True
5104,24865.712890625,-54.803412749093404,False
5105,24865.712890625,-54.46536961159655,False
5106,24865.712890625,-54.11013488795877,False
5107,24865.712890625,-53.760630693034635,False
5108,24865.712890625,-53.42258414044319,False
5109,24856.55859375,-53.08454100294634,False
5110,24865.712890625,-52.72357575059492,False
5111,24856.55859375,-52.385532613098064,False
5112,24828.921875,-52.06967393002541,True
5113,24865.712890625,-51.68079369453615,False
5114,24865.712890625,-51.331289499612005,False
5115,24865.712890625,-51.004704004447845,False
5116,24865.712890625,-50.65519980952371,False
5117,24865.712890625,-50.30569561459957,False
5118,24856.55859375,-49.961918533294494,False
5119,24865.712890625,-49.62387539579763,False
5120,24865.712890625,-49.274371200873496,False
5121,24856.55859375,-48.93059411956842,False
5122,24856.55859375,-48.59255098207156,False
5123,24856.55859375,-48.27169260052646,False
5124,24856.55859375,-47.92218840560232,False
5125,24856.55859375,-47.59560291043816,False
5126,24865.712890625,-47.70446588052441,False
5127,24856.55859375,-47.38361091407389,False
5128,24856.55859375,-47.04556436148245,False
5129,24856.55859375,-46.72470939503193,False
5130,24856.43359375,-46.42103235434399,True
5131,24856.064453125,-46.13452299413488,True
5132,24856.55859375,-45.70484262363855,False
5133,24856.55859375,-45.36106895742805,False
5134,24856.55859375,-45.03448346226389,False
5135,24856.55859375,-44.70216743838609,False
5136,24856.55859375,-44.36412088579465,False
5137,24856.603515625,-44.02033355920582,True
5138,24856.55859375,-43.68230066699272,False
5139,24856.55859375,-43.35571517182856,False
5140,24856.55859375,-43.023399147950755,False
5141,24856.55859375,-42.691086539167536,False
5142,24856.55859375,-42.364501044003376,False
5143,24856.55859375,-42.043642662458275,False
5144,24856.55859375,-41.70559952496142,False
5145,24856.55859375,-41.37328350108362,False
5146,24856.55859375,-41.04096747720582,False
5147,24856.55859375,-40.72010909566071,False
5148,24856.55859375,-40.38206595816386,False
5149,24856.69140625,-40.026827819431496,True
5150,24838.248046875,-39.723164439121895,False
5151,24838.248046875,-39.39084841524409,False
5152,24854.091796875,-39.385807735636625,True
5153,24856.55859375,-38.72048925386944,False
5154,24838.248046875,-38.382442701278,False
5155,24838.248046875,-38.0501266774002,False
5156,24838.248046875,-37.734998824568734,False
5157,24838.248046875,-37.39122515835824,False
5158,24838.248046875,-37.06463966319408,False
5159,24838.248046875,-36.73232363931628,False
5160,24838.248046875,-36.41146867286576,False
5161,24829.091796875,-36.0848831777016,False
5162,24829.091796875,-35.7640247961565,False
5163,24829.091796875,-35.4317087722787,False
5164,24829.091796875,-35.11085380582818,False
5165,24829.091796875,-34.78426831066402,False
5166,24829.091796875,-34.46340992911891,False
5167,24829.091796875,-34.1310973203357,False
5168,24829.091796875,-33.804508410076956,False
5169,24819.9375,-33.48365344362644,False
5170,24819.9375,-33.151337419748636,False
5171,24819.9375,-32.813294282251775,False
5172,24819.9375,-32.48097825837398,False
5173,24819.9375,-32.14293170578254,False
5174,24819.9375,-31.810615681904736,False
5175,24819.9375,-31.484030186740576,False
5176,24819.9375,-31.151714162862774,False
5177,24819.9375,-30.802209967938637,False
5178,24819.9375,-30.464166830441783,False
5179,24829.091796875,-30.1203897491367,False
5180,24829.091796875,-29.782346611639845,False
5181,24819.9375,-29.432842416715708,False
5182,24829.091796875,-29.083338221791568,False
5183,24829.091796875,-28.73383402686743,False
5184,24829.091796875,-28.384329831943294,False
5185,24829.091796875,-28.034825637019157,False
5186,24829.091796875,-28.16087507060445,False
5187,24829.091796875,-27.822830225560303,False
5188,24832.650390625,-27.020785016987798,True
5189,24829.091796875,-27.16392870651834,False
5190,24829.091796875,-26.820155040307846,False
5191,24829.091796875,-26.482108487716403,False
5192,24838.248046875,-26.155522992552243,False
5193,24838.248046875,-25.80028997646176,False
5194,24856.55859375,-25.450785781537622,False
5195,24838.248046875,-25.112740936493473,False
5196,24838.248046875,-24.780424912615672,False
5197,24856.55859375,-24.442380067571523,False
5198,24838.248046875,-24.110064043693722,False
5199,24856.55859375,-23.772019198649573,False
5200,24856.55859375,-23.433974353605425,False
5201,24856.55859375,-23.101658329727623,False
5202,24856.515625,-22.775059174185124,True
5203,24856.55859375,-22.431297460805677,False
5204,24856.55859375,-22.09325261576153,False
5205,24854.0078125,-22.087477690818282,True
5206,24856.55859375,-21.41143239695959,False
5207,24856.55859375,-21.07338755191544,False
5208,24856.55859375,-20.735342706871293,False
5209,24856.55859375,-20.391567333113503,False
5210,24856.55859375,-20.053522488069355,False
5211,24856.55859375,-19.721206464191553,False
5212,24856.55859375,-19.383161619147405,False
5213,24856.55859375,-19.045116774103256,False
5214,24856.55859375,-18.71280075022546,False
5215,24856.55859375,-18.380486433894948,False
5216,24856.55859375,-18.0424415888508,False
5217,24856.55859375,-17.70439503625936,False
5218,24856.55859375,-17.38354006980884,False
5219,24856.43359375,-17.079864736668195,True
5220,24856.55859375,-16.72463855076688,False
5221,24856.55859375,-16.40378187676907,False
5222,24856.55859375,-16.07146585289127,False
