chicagolocaltime,TimeTag,IDCode,ConfigCount,State,Frequency,DFrequency,Magnitude01,Angle01,Magnitude02,Angle02,Magnitude03,Angle03,Magnitude04,Angle04,Magnitude05,Angle05,Magnitude06,Angle06,Magnitude07,Angle07,Magnitude08,Angle08,Magnitude09,Angle09,Magnitude10,Angle10,Magnitude11,Angle11,Magnitude12,Angle12,Magnitude13,Angle13,Magnitude14,Angle14,Magnitude15,Angle15,Magnitude16,Angle16,Magnitude17,Angle17,Magnitude18,Angle18,Magnitude19,Angle19,Magnitude20,Angle20,Magnitude21,Angle21,Magnitude22,Angle22,Magnitude23,Angle23,Magnitude24,Angle24,DIModule
2014-01-28 18:00:33.300000000,2014-01-28 23:00:33.300000000,1,22,4096,60.024000000000001,0.002,48229.962360000005,-10.450750183186216,48339.825600000004,-130.38227585997015,48367.291410000005,109.36618393457154,12835.688540000001,-70.674344029387044,12780.756920000002,169.53821157921061,12853.999080000001,49.566578856767521,12826.533270000002,-70.433701755432097,12808.222730000001,169.83614963267863,12789.912190000001,49.807221130722468,245004.18047000002,-40.061209035547165,245196.44114000001,-159.92397977691539,245544.34140000003,80.036474401824705,376.73648000000003,-76.403921980695287,375.36320000000001,164.81703934733261,383.14512000000002,43.837000905459284,352.01744000000002,-71.000929972611615,253.59904000000003,170.8560145080115,287.47328000000005,51.909976238852586,174.40656000000001,-89.954373835539258,151.97632000000002,140.83875562110765,160.21600000000001,21.084846860814295,0,0,0,0,0,0,0
2014-01-28 18:00:33.317000000,2014-01-28 23:00:33.317000000,1,22,4096,60.023000000000003,0,48239.117630000001,-10.043950148643331,48330.670330000001,-129.96401666952463,48367.291410000005,109.79590228091966,12835.688540000001,-70.250355260990233,12780.756920000002,169.94501161375348,12853.999080000001,49.97910846926171,12817.378000000001,-70.0154425649866,12808.222730000001,170.24867924517281,12780.756920000002,50.208291587314044,245013.33574000001,-39.642949845101661,245178.13060000003,-159.51145016442121,245489.40978000002,80.449004014318888,375.82096000000001,-76.134631816983799,373.98992000000004,164.96027879611532,380.85632000000004,44.089102335316852,353.39072000000004,-70.823313056121066,254.05680000000001,171.23989623074914,287.47328000000005,52.448556566275563,175.77984000000001,-89.473089287629364,151.97632000000002,141.2799331233584,160.21600000000001,21.566131408724189,0,0,0,0,0,0,0
2014-01-28 18:00:33.333000000,2014-01-28 23:00:33.333000000,1,22,4096,60.021999999999998,0.001,48239.117630000001,-9.7632008290292287,48339.825600000004,-129.69472650581315,48367.291410000005,110.06519244463115,12835.688540000001,-69.981065097278758,12789.912190000001,170.22003135541627,12853.999080000001,50.259857788875813,12826.533270000002,-69.740422823323811,12808.222730000001,170.51796940888431,12789.912190000001,50.489040906928146,245040.80155000003,-39.373659681390173,245196.44114000001,-159.2421600007097,245526.03086000003,80.72975333393299,377.19424000000004,-75.704913470635674,375.36320000000001,165.44729292197653,382.68736000000001,44.53600941551889,353.84848000000005,-70.565482048312191,252.68352000000002,171.46907934880147,287.47328000000005,52.689198840230503,175.77984000000001,-89.014723051524697,151.0608,141.38879510443326,159.75824,22.116170892049777,0,0,0,0,0,0,0
2014-01-28 18:00:33.350000000,2014-01-28 23:00:33.350000000,1,22,4096,60.024000000000001,-0.002,48239.117630000001,-9.3334824826811111,48339.825600000004,-129.25354900356243,48367.291410000005,110.49491079097926,12835.688540000001,-69.551346750930634,12789.912190000001,170.65547927971571,12853.999080000001,50.68957613522393,12826.533270000002,-69.310704476975687,12808.222730000001,170.95914691113504,12789.912190000001,50.918759253276264,245022.49101000003,-38.932482179139441,245205.59641000003,-158.80098249845898,245516.87559000001,81.159471680281115,374.90544000000006,-75.39551626126503,373.98992000000004,165.68793519593146,380.39856000000003,44.736544643814682,352.93296000000004,-70.112845390158839,253.59904000000003,171.88733853924697,287.01552000000004,53.118917186578621,174.86432000000002,-88.751162465764523,150.60304000000002,141.77840640512221,159.30048000000002,22.52870050454397,0,0,0,0,0,0,0
2014-01-28 18:00:33.367000000,2014-01-28 23:00:33.367000000,1,22,4096,60.023000000000003,0.002,48239.117630000001,-8.9209528701869178,48339.825600000004,-128.84101939106822,48376.446680000001,110.91889955937607,12835.688540000001,-69.133087560485137,12789.912190000001,171.05654973630729,12853.999080000001,51.09637616976682,12826.533270000002,-68.89244528653019,12808.222730000001,171.36594694567793,12789.912190000001,51.33701844372176,245068.26736000003,-38.531411722547865,245205.59641000003,-158.40564161981871,245553.49667000002,81.577730870726612,374.90544000000006,-75.160603565261397,373.07440000000003,165.95722535964296,380.39856000000003,45.05740100908794,353.39072000000004,-69.751881979226425,252.22576000000001,172.32851604149772,287.01552000000004,53.485610175462348,175.32208000000003,-88.275607495805943,149.68752000000001,142.08780361449286,158.38496000000001,23.359489307483663,0,0,0,0,0,0,0
2014-01-28 18:00:33.383000000,2014-01-28 23:00:33.383000000,1,22,4096,60.021999999999998,-0.002,48248.272900000004,-8.5141528356440332,48330.670330000001,-128.44567851242795,48367.291410000005,111.32569959391896,12835.688540000001,-68.72055794799094,12789.912190000001,171.47480892675279,12853.999080000001,51.50890578226101,12826.533270000002,-68.485645251987307,12808.222730000001,171.77847655817212,12789.912190000001,51.738088900313343,245040.80155000003,-38.113152532102362,245205.59641000003,-157.99311200732453,245498.56505000003,81.978801327318195,377.19424000000004,-74.364192230029545,374.90544000000006,166.60466766814079,381.77184000000005,45.836623610465864,353.39072000000004,-69.293515743121759,252.68352000000002,172.67802029652751,287.47328000000005,53.978353879274856,174.86432000000002,-87.971939864386599,148.77200000000002,142.52898111674358,157.9272,23.835044277442247,0,0,0,0,0,0,0
2014-01-28 18:00:33.400000000,2014-01-28 23:00:33.400000000,1,22,4096,60.023000000000003,0.001,48229.962360000005,-8.1130823790524573,48330.670330000001,-128.03314889993376,48367.291410000005,111.71531089460792,12835.688540000001,-68.325217069350671,12780.756920000002,171.87587938334437,12853.999080000001,51.909976238852586,12826.533270000002,-68.090304373347038,12808.222730000001,172.1795470147637,12789.912190000001,52.144888934856226,245013.33574000001,-37.712082075510786,245168.97533000002,-157.58058239483032,245498.56505000003,82.379871783909763,377.19424000000004,-74.09490206631807,374.90544000000006,166.97709023497583,381.77184000000005,46.134561663933887,352.01744000000002,-68.634614278721315,252.22576000000001,173.1593048444374,287.93104,54.385153913817746,178.52640000000002,-86.854672163881503,148.31424000000001,142.80973043635768,157.9272,24.327787981254755,0,0,0,0,0,0,0
2014-01-28 18:00:33.417000000,2014-01-28 23:00:33.417000000,1,22,4096,60.021999999999998,-3.0000000000000001E-3,48229.962360000005,-7.832333059438354,48330.670330000001,-127.75239958031966,48367.291410000005,111.99606021422203,12835.688540000001,-68.050197327687883,12780.756920000002,172.15662870295847,12853.999080000001,52.184995980515382,12817.378000000001,-67.815284631684236,12808.222730000001,172.4602963343778,12789.912190000001,52.419908676519022,244967.55939000001,-37.442791911799297,245168.97533000002,-157.30556265316753,245498.56505000003,82.654891525572566,374.90544000000006,-73.951662617535362,373.53216000000003,167.12605926170983,380.39856000000003,46.214775755252205,351.55968000000001,-68.371053692961141,252.68352000000002,173.37702880658711,287.47328000000005,54.579959564162223,174.86432000000002,-87.301579244083541,147.85648,143.0847501780205,157.46944000000002,24.53978236545316,0,0,0,0,0,0,0
2014-01-28 18:00:33.433000000,2014-01-28 23:00:33.433000000,1,22,4096,60.024000000000001,0.002,48229.962360000005,-7.4255330248954694,48321.515060000005,-127.34559954577678,48358.136140000002,112.42004898261884,12835.688540000001,-67.631938137242372,12780.756920000002,172.56915831545265,12844.84381,52.597525593009578,12817.378000000001,-67.391295863287425,12808.222730000001,172.8670963689207,12780.756920000002,52.838167866964518,244985.86993000002,-37.0245327213538,245132.35425000003,-156.89303304067334,245452.78870000003,83.078880293969377,377.19424000000004,-73.344327354696688,374.90544000000006,167.77923114815897,382.2296,46.94816173301966,352.47520000000003,-67.941335346613016,253.59904000000003,173.858313354497,287.93104,55.10708073568258,175.77984000000001,-86.780187650514492,148.77200000000002,143.46863190075814,158.38496000000001,25.078362692876134,0,0,0,0,0,0,0
2014-01-28 18:00:33.450000000,2014-01-28 23:00:33.450000000,1,22,4096,60.029000000000003,0.024,48211.651820000006,-7.2651048422588387,48321.515060000005,-127.19090094109146,48348.980870000007,112.55755885345023,12826.533270000002,-67.494428266410978,12780.756920000002,172.71812734218668,12844.84381,52.746494619743586,12817.378000000001,-67.265245148358645,12789.912190000001,173.01606539565469,12780.756920000002,52.987136893698533,244876.00669000001,-36.875563694619785,245086.57790000003,-156.74406401393932,245407.01235000003,83.216390164800771,376.27872000000002,-73.195358327962666,374.44768000000005,167.91674101899036,381.77184000000005,46.988268778678815,351.55968000000001,-67.780907163976394,253.14128000000002,174.00728238123102,287.47328000000005,55.227401872660053,178.52640000000002,-86.092638296357507,150.14528000000001,143.91553898096018,159.30048000000002,24.608537300868861,0,0,0,0,0,0,0
2014-01-28 18:00:33.467000000,2014-01-28 23:00:33.467000000,1,22,4096,60.024000000000001,0,48220.807090000002,-6.8411160738620298,48312.359790000002,-126.75545301679203,48358.136140000002,112.99873635570096,12835.688540000001,-67.064709920062867,12780.756920000002,173.13638653263217,12844.84381,53.176212966091704,12817.378000000001,-66.835526802010534,12789.912190000001,173.4400541640515,12780.756920000002,53.416855240046651,244930.93831000003,-36.451574926222975,245049.95682000002,-156.32007524554251,245416.16762000002,83.646108511148881,373.53216000000003,-73.252654107475749,371.24336000000005,167.8651748174286,378.56752000000006,47.045564558191899,352.93296000000004,-67.35118881762827,253.14128000000002,174.4198119937252,287.93104,55.63993148515425,179.44192000000001,-85.622812904350226,151.51856000000001,144.30515028164913,159.75824,24.946582399996046,0,0,0,0,0,0,0
2014-01-28 18:00:33.483000000,2014-01-28 23:00:33.483000000,1,22,4096,60.021000000000001,-0.002,48211.651820000006,-6.5832850660531594,48312.359790000002,-126.51481074283708,48348.980870000007,113.24510820760722,12826.533270000002,-66.812608490205307,12780.756920000002,173.39994711839236,12844.84381,53.428314395949272,12817.378000000001,-66.57196621625036,12789.912190000001,173.69788517186038,12780.756920000002,53.668956669904212,244866.85142000002,-36.193743918414107,245049.95682000002,-156.06224423773364,245388.70181000003,83.898209941006456,375.36320000000001,-72.622400532831847,373.98992000000004,168.49542839207251,380.85632000000004,47.578415307663562,352.47520000000003,-67.093357809819409,253.59904000000003,174.68910215743671,287.93104,55.886303337060504,174.86432000000002,-85.823348132646018,151.97632000000002,145.01561794761136,160.21600000000001,24.935123244093429,0,0,0,0,0,0,0
2014-01-28 18:00:33.500000000,2014-01-28 23:00:33.500000000,1,22,4096,60.021999999999998,0.001,48211.651820000006,-6.1822146094615826,48294.049250000004,-126.10228113034289,48348.980870000007,113.65763782010141,12826.533270000002,-66.394349299759796,12780.756920000002,173.80674715293523,12844.84381,53.835114430492155,12817.378000000001,-66.165166181707463,12789.912190000001,174.09895562845196,12780.756920000002,54.075756704447102,244903.47250000003,-35.78121430591991,245040.80155000003,-155.65544420319074,245370.39127000002,84.316469131451953,376.27872000000002,-72.152575140824567,373.98992000000004,168.92514673842061,381.31408000000005,48.099806901232611,352.47520000000003,-66.675098619373898,252.22576000000001,175.09017261402829,288.3888,56.344669573165156,178.98416,-85.061314265122022,153.80736000000002,145.13593908458884,160.67376000000002,25.25597960936669,0,0,0,0,0,0,0
2014-01-28 18:00:33.517000000,2014-01-28 23:00:33.517000000,1,22,4096,60.024000000000001,0.001,48211.651820000006,-5.7639554190160815,48312.359790000002,-125.68402193989739,48348.980870000007,114.0701674325956,12826.533270000002,-65.993278843168227,12780.756920000002,174.21927676542944,12844.84381,54.259103198888965,12817.378000000001,-65.75263656921328,12789.912190000001,174.51721481889746,12780.756920000002,54.488286316941291,244857.69615000003,-35.380143849328334,245031.64628000002,-155.24291459069656,245388.70181000003,84.72899874394615,375.36320000000001,-71.843177931453923,373.53216000000003,169.29756930525565,380.85632000000004,48.386285798798021,352.47520000000003,-66.262569006879716,252.68352000000002,175.5256205383277,287.93104,56.665525938438421,178.98416,-84.602948029017355,152.89184,145.72608561357359,161.13152000000002,25.60548386439649,0,0,0,0,0,0,0
2014-01-28 18:00:33.533000000,2014-01-28 23:00:33.533000000,1,22,4096,60.021999999999998,0.001,48211.651820000006,-5.3514258065218892,48294.049250000004,-125.28295148330581,48348.980870000007,114.48842662304111,12826.533270000002,-65.575019652722716,12780.756920000002,174.620347222021,12844.84381,54.654444077529227,12817.378000000001,-65.340106956719083,12789.912190000001,174.91828527548904,12780.756920000002,54.889356773532867,244885.16196000003,-34.961884658882838,245040.80155000003,-154.84184413410497,245361.23600000003,85.130069200537719,373.98992000000004,-71.631183547255517,371.24336000000005,169.38924255247659,378.10976000000005,48.598280182996426,352.47520000000003,-65.850039394385519,253.14128000000002,175.92669099491928,287.93104,57.129621752494387,179.44192000000001,-84.093015591350934,152.89184,145.82921801669713,160.67376000000002,26.029472632793301,0,0,0,0,0,0,0
2014-01-28 18:00:33.550000000,2014-01-28 23:00:33.550000000,1,22,4096,60.024000000000001,0,48211.651820000006,-4.9331666160763881,48312.359790000002,-124.86469229286031,48348.980870000007,114.88949707963268,12826.533270000002,-65.162490040228533,12780.756920000002,175.05006556836912,12844.84381,55.078432845926038,12817.378000000001,-64.921847766273586,12789.912190000001,175.34800362183714,12780.756920000002,55.307615963978371,244876.00669000001,-34.543625468437334,245077.42263000002,-154.41212578775688,245397.85708000002,85.548328390983215,375.36320000000001,-70.96082292695246,373.98992000000004,170.08825106253619,380.39856000000003,49.199885867883793,352.47520000000003,-65.45469851574525,254.51456000000002,176.32776145151087,287.47328000000005,57.456207695718959,174.86432000000002,-84.333657865305881,152.43408000000002,146.43655327953581,160.67376000000002,26.419083933482259,0,0,0,0,0,0,0
2014-01-28 18:00:33.567000000,2014-01-28 23:00:33.567000000,1,22,4096,60.023000000000003,0,48229.962360000005,-4.6409581405596683,48312.359790000002,-124.56102466144098,48358.136140000002,115.19889428900332,12826.533270000002,-64.853092830857889,12780.756920000002,175.33654446593454,12844.84381,55.376370899394068,12817.378000000001,-64.623909712805556,12808.222730000001,175.64021209735387,12780.756920000002,55.605554017446394,244958.40412000002,-34.245687414969304,245114.04371000003,-154.12564689019146,245407.01235000003,85.857725600353859,376.73648000000003,-70.674344029387044,374.44768000000005,170.32889333649115,381.31408000000005,49.526471811108365,352.47520000000003,-65.151030884325905,253.14128000000002,176.63715866088151,287.01552000000004,57.817171106651372,178.98416,-83.48568032851226,152.89184,146.61989977397766,160.67376000000002,26.717021986950289,0,0,0,0,0,0,0
2014-01-28 18:00:33.583000000,2014-01-28 23:00:33.583000000,1,22,4096,60.026000000000003,0,48229.962360000005,-4.2055102162602429,48321.515060000005,-124.13130631509286,48358.136140000002,115.62861263535144,12835.688540000001,-64.434833640412378,12780.756920000002,175.77772196818526,12844.84381,55.806089245742186,12817.378000000001,-64.194191366457432,12808.222730000001,176.07566002165331,12780.756920000002,56.046731519697133,244967.55939000001,-33.810239490669879,245150.66479000001,-153.68446938794071,245471.09924000001,86.27598479079937,375.36320000000001,-70.353487664113786,373.53216000000003,170.7185046371801,380.39856000000003,49.824409864576388,352.47520000000003,-64.732771693880409,253.14128000000002,177.07833616313224,287.93104,58.189593673486407,178.52640000000002,-83.130446495531146,152.43408000000002,147.35901532969643,160.67376000000002,27.209765690762797,0,0,0,0,0,0,0
2014-01-28 18:00:33.600000000,2014-01-28 23:00:33.600000000,1,22,4096,60.027000000000001,3.0000000000000001E-3,48248.272900000004,-3.7414144022042759,48330.670330000001,-123.6729400789882,48367.291410000005,116.09843802735871,12835.688540000001,-63.953549092502492,12789.912190000001,176.23608820428993,12853.999080000001,56.264455481846845,12817.378000000001,-63.724365974450166,12808.222730000001,176.53975583570926,12780.756920000002,56.499368177850478,245040.80155000003,-33.340414098662606,245223.90695000003,-153.23183272978739,245480.25451000003,86.740080604855336,376.73648000000003,-69.84355522644735,374.44768000000005,171.10811593786906,380.85632000000004,50.345801458145438,351.10192000000001,-64.303053347532298,254.05680000000001,177.50805450948036,286.55776000000003,58.665148643444994,175.77984000000001,-83.073150716018063,152.89184,147.37620406355035,160.67376000000002,27.639484037110915,0,0,0,0,0,0,0
2014-01-28 18:00:33.617000000,2014-01-28 23:00:33.617000000,1,22,4096,60.026000000000003,0,48239.117630000001,-3.2830481660996171,48339.825600000004,-123.21457384288354,48367.291410000005,116.53961552960945,12835.688540000001,-63.500912434349139,12780.756920000002,176.70018401834588,12853.999080000001,56.728551295902811,12826.533270000002,-63.271729316296813,12808.222730000001,176.99812207181392,12789.912190000001,56.969193569857758,245031.64628000002,-32.893507018460561,245233.06222000002,-152.76200733778009,245553.49667000002,87.198446840959988,376.73648000000003,-69.333622788780929,374.90544000000006,171.78993571407474,382.2296,50.884381785568415,350.64416000000006,-63.873335001184174,254.97232000000002,178.10966019436771,287.47328000000005,59.238106438575819,175.32208000000003,-82.62051405786471,153.34960000000001,148.21845202239265,160.67376000000002,28.086391117312957,0,0,0,0,0,0,0
2014-01-28 18:00:33.633000000,2014-01-28 23:00:33.633000000,1,22,4096,60.024000000000001,-0.001,48257.428170000007,-2.8246819299949588,48339.825600000004,-122.75047802882757,48376.446680000001,117.00944092161673,12835.688540000001,-63.04254619824448,12789.912190000001,177.14709109854795,12853.999080000001,57.175458376104849,12826.533270000002,-62.813363080192154,12808.222730000001,177.44502915201596,12789.912190000001,57.416100650059796,245095.73317000002,-32.435140782355901,245269.68330000003,-152.31510025757805,245553.49667000002,87.656813077064655,374.44768000000005,-69.173194606144293,372.61664000000002,171.87587938334437,379.48304000000002,50.998973344594575,351.10192000000001,-63.414968765079522,252.68352000000002,178.35603204627398,287.93104,59.656365629021316,175.77984000000001,-82.104852042246975,152.89184,148.60806332308164,161.13152000000002,28.395788326683601,0,0,0,0,0,0,0
2014-01-28 18:00:33.650000000,2014-01-28 23:00:33.650000000,1,22,4096,60.024999999999999,0.002,48257.428170000007,-2.5324734544782386,48358.136140000002,-122.46399913126216,48394.757220000007,117.29591981918213,12844.84381,-62.750337722727764,12789.912190000001,177.44502915201596,12853.999080000001,57.479126007524187,12826.533270000002,-62.515425026724124,12817.378000000001,177.74869678343529,12789.912190000001,57.70830912557652,245150.66479000001,-32.142932306839185,245315.45965000003,-152.01143262615872,245626.73883000002,87.949021552581371,376.27872000000002,-68.554400187403004,374.44768000000005,172.60926536111182,382.2296,51.686522698751567,350.64416000000006,-63.111301133660184,252.22576000000001,178.74564334696294,287.01552000000004,59.845441701414487,174.86432000000002,-81.984530905269494,152.89184,148.67681825849732,161.58928,28.768210893518635,0,0,0,0,0,0,0
2014-01-28 18:00:33.667000000,2014-01-28 23:00:33.667000000,1,22,4096,60.023000000000003,-0.001,48266.583440000002,-2.1027551081301215,48358.136140000002,-122.02282162901143,48394.757220000007,117.74855647733548,12844.84381,-62.303430642525718,12789.912190000001,177.88620665426669,12853.999080000001,57.914573931823618,12826.533270000002,-62.074247524473392,12817.378000000001,178.18987428568605,12789.912190000001,58.149486627827251,245168.97533000002,-31.70175480458845,245342.92546000003,-151.5817142798106,245617.58356000003,88.395928632783409,376.27872000000002,-68.061656483590497,374.44768000000005,173.01033581770338,381.31408000000005,52.116241045099684,350.64416000000006,-62.664394053458139,252.68352000000002,179.13525464765189,287.47328000000005,60.326726249324381,174.86432000000002,-81.463139311700445,153.34960000000001,149.2153985859203,161.58928,29.089067258791896,0,0,0,0,0,0,0
2014-01-28 18:00:33.683000000,2014-01-28 23:00:33.683000000,1,22,4096,60.024999999999999,0.002,48266.583440000002,-1.6730367617820039,48358.136140000002,-121.60456243856592,48394.757220000007,118.15535651187837,12844.84381,-61.890901030031529,12789.912190000001,178.3101954226635,12853.999080000001,58.338562700220422,12826.533270000002,-61.650258756076582,12817.378000000001,178.60813347613154,12789.912190000001,58.567745818272755,245178.13060000003,-31.28349561414295,245361.23600000003,-151.15199593346247,245672.51518000002,88.808458245277606,375.82096000000001,-67.832473365538164,373.98992000000004,173.24524851370703,380.85632000000004,52.368342474957245,350.64416000000006,-62.280512330720491,252.68352000000002,179.57643214990262,287.93104,60.767903751575112,175.32208000000003,-80.970395607887937,151.97632000000002,149.59928030865794,161.58928,29.759427879094961,0,0,0,0,0,0,0
2014-01-28 18:00:33.700000000,2014-01-28 23:00:33.700000000,1,22,4096,60.023000000000003,-0.001,48275.738710000005,-1.2318592595312701,48358.136140000002,-121.1633849363152,48403.912490000002,118.61945232593433,12844.84381,-61.443993949829483,12808.222730000001,178.74564334696294,12853.999080000001,58.77974020247116,12826.533270000002,-61.203351675874544,12817.378000000001,179.04931097838227,12789.912190000001,59.008923320523486,245223.90695000003,-30.830858955989598,245379.54654000001,-150.72227758711438,245654.20464000001,89.255365325479644,375.36320000000001,-67.305352194017814,373.53216000000003,173.71507390571429,380.39856000000003,52.86681575672106,350.64416000000006,-61.79349820485929,253.59904000000003,179.93739556083506,286.55776000000003,61.186162942020616,175.32208000000003,-80.632350508760751,152.43408000000002,149.97743245344429,160.67376000000002,30.234982849053544,0,0,0,0,0,0,0
2014-01-28 18:00:33.717000000,2014-01-28 23:00:33.717000000,1,22,4096,60.026000000000003,0,48275.738710000005,-0.79068175728053613,48367.291410000005,-120.71074827816184,48422.223030000001,119.04917067228246,12844.84381,-61.014275603481366,12808.222730000001,179.18682084921366,12863.154350000001,59.215188126770585,12835.688540000001,-60.773633329526426,12817.378000000001,179.4847589026817,12808.222730000001,59.455830400725532,245233.06222000002,-30.40114060964148,245407.01235000003,-150.27537050691231,245727.44680000003,89.696542827730383,374.44768000000005,-67.110546543673323,372.61664000000002,173.96717533557185,379.48304000000002,53.078810140919465,350.64416000000006,-61.415346060072942,253.14128000000002,-179.54205468219479,288.3888,61.627340444271347,175.32208000000003,-80.322953299390107,151.51856000000001,150.57903813833167,160.67376000000002,30.899613891405298,0,0,0,0,0,0,0
2014-01-28 18:00:33.733000000,2014-01-28 23:00:33.733000000,1,22,4096,60.023000000000003,-0.002,48284.893980000001,-0.49274370381250798,48367.291410000005,-120.42426938059643,48403.912490000002,119.33564956984787,12844.84381,-60.710607972062036,12808.222730000001,179.4847589026817,12863.154350000001,59.507396602287301,12835.688540000001,-60.475695276058396,12817.378000000001,179.78842653410103,12808.222730000001,59.748038876242248,245233.06222000002,-30.103202556173454,245407.01235000003,-149.98316203139561,245699.98099000001,89.988751303247099,374.90544000000006,-66.634991573714743,373.07440000000003,174.34532748035821,379.48304000000002,53.548635532926738,350.64416000000006,-61.071571382994449,253.59904000000003,-179.24411662872674,287.47328000000005,61.908089763885449,174.86432000000002,-79.8302095955776,151.0608,150.67644096350389,159.75824,31.168904055116784,0,0,0,0,0,0,0
2014-01-28 18:00:33.750000000,2014-01-28 23:00:33.750000000,1,22,4096,60.024000000000001,0,48284.893980000001,-7.4484513367007024E-2,48367.291410000005,-119.99455103424832,48422.223030000001,119.76536791619598,12844.84381,-60.280889625713918,12808.222730000001,179.89728851517589,12863.154350000001,59.937114948635418,12835.688540000001,-60.051706507661585,12817.378000000001,-179.79415611205235,12808.222730000001,60.177757222590365,245278.83857000002,-29.684943365727953,245407.01235000003,-149.56490284095011,245736.60207000002,90.418469649595224,373.53216000000003,-66.440185923370265,371.70112,174.6088880661184,378.56752000000006,53.766359495076458,350.64416000000006,-60.681960082305494,253.14128000000002,-178.83158701623256,287.93104,62.37791515589273,175.77984000000001,-79.515082808255656,151.0608,150.94000154926408,160.67376000000002,31.816346363614617,0,0,0,0,0,0,0
2014-01-28 18:00:33.767000000,2014-01-28 23:00:33.767000000,1,22,4096,60.024000000000001,0,48284.893980000001,0.3495042550298022,48376.446680000001,-119.57056226585151,48422.223030000001,120.18935668459279,12844.84381,-59.862630435268414,12808.222730000001,-179.66237581917224,12863.154350000001,60.355374139080922,12835.688540000001,-59.633447317216081,12817.378000000001,-179.36443776570422,12808.222730000001,60.596016413035869,245260.52803000002,-29.255225019379836,245434.47816000003,-149.13518449460199,245718.29153000002,90.83672884004072,374.90544000000006,-65.832850660531591,372.61664000000002,175.16465712739529,379.48304000000002,54.356506024061204,351.10192000000001,-60.223593846200835,254.05680000000001,-178.42478698168966,287.47328000000005,62.698771521165988,174.86432000000002,-79.01087994854052,151.51856000000001,151.66765794908022,160.21600000000001,32.097095683228716,0,0,0,0,0,0,0
2014-01-28 18:00:33.783000000,2014-01-28 23:00:33.783000000,1,22,4096,60.026000000000003,3.0000000000000001E-3,48284.893980000001,0.76776344547530317,48376.446680000001,-119.13511434155208,48431.378300000004,120.62480460889222,12844.84381,-59.432912088920297,12808.222730000001,-179.24411662872674,12863.154350000001,60.796551641331654,12835.688540000001,-59.203728970867964,12817.378000000001,-178.9347194193561,12808.222730000001,61.025734759383987,245297.14911000003,-28.831236250983025,245416.16762000002,-148.70546614825386,245764.06788000002,91.277906342291459,374.90544000000006,-65.534912607063561,372.61664000000002,175.6001050516947,379.94080000000002,54.769035636555394,350.64416000000006,-59.833982545511873,254.51456000000002,-178.01225736919548,287.01552000000004,63.117030711611491,178.98416,-78.271764392821765,151.97632000000002,151.95986642459695,160.67376000000002,32.589839387041224,0,0,0,0,0,0,0
2014-01-28 18:00:33.800000000,2014-01-28 23:00:33.800000000,1,22,4096,60.003999999999998,0.01,48284.893980000001,0.9453803619658584,48367.291410000005,-118.97468615891545,48422.223030000001,120.79669194743147,12844.84381,-59.261024750381047,12808.222730000001,-179.06077013428489,12863.154350000001,60.95697982396829,12835.688540000001,-59.031841632328721,12817.378000000001,-178.76283208081685,12808.222730000001,61.186162942020616,245269.68330000003,-28.653619334492472,245443.63343000002,-148.53357880971461,245709.13626000003,91.438334524928081,374.44768000000005,-65.305729489011242,372.61664000000002,175.70896703276958,379.02528000000001,54.877897617630254,351.10192000000001,-59.610529005410854,254.05680000000001,-177.81172214089969,288.3888,63.409239187128208,178.98416,-77.853505202376269,151.97632000000002,152.35520730323722,160.67376000000002,32.51535487367422,0,0,0,0,0,0,0
2014-01-28 18:00:33.817000000,2014-01-28 23:00:33.817000000,1,22,4096,60.021000000000001,-7.0000000000000001E-3,48294.049250000004,1.2089409477260371,48376.446680000001,-118.70539599520396,48422.223030000001,121.06598211114296,12844.84381,-58.991734586669565,12808.222730000001,-178.79147997057339,12863.154350000001,61.226269987679771,12835.688540000001,-58.751092312714619,12817.378000000001,-178.50500107300797,12808.222730000001,61.466912261634718,245297.14911000003,-28.390058748732294,245434.47816000003,-148.27574780190574,245736.60207000002,91.707624688639569,373.53216000000003,-65.173949196131147,370.78560000000004,175.87512479335751,377.65200000000004,55.10708073568258,351.10192000000001,-59.3641571535046,252.68352000000002,-177.50232493152905,287.47328000000005,63.609774415423999,176.23760000000001,-78.203009457406068,151.97632000000002,152.38958477094505,160.67376000000002,32.744537991726546,0,0,0,0,0,0,0
2014-01-28 18:00:33.833000000,2014-01-28 23:00:33.833000000,1,22,4096,60.023000000000003,0,48284.893980000001,1.6386592940741544,48376.446680000001,-118.28140722680715,48422.223030000001,121.47851172363714,12844.84381,-58.573475396224062,12808.222730000001,-178.37322078012789,12863.154350000001,61.644529178125275,12835.688540000001,-58.344292278171736,12817.378000000001,-178.07528272665988,12808.222730000001,61.885171452080222,245278.83857000002,-27.960340402384176,245452.78870000003,-147.84029987760633,245736.60207000002,92.125883879085066,373.07440000000003,-64.572343511243787,371.24336000000005,176.48818963414749,378.10976000000005,55.565446971787239,350.64416000000006,-58.940168385107789,254.05680000000001,-177.04395869542438,287.01552000000004,63.947819514551185,179.44192000000001,-77.183144582073197,151.97632000000002,152.75627775982878,160.67376000000002,33.157067604220742,0,0,0,0,0,0,0
