chicagolocaltime,TimeTag,IDCode,ConfigCount,State,Frequency,DFrequency,Magnitude01,Angle01,Magnitude02,Angle02,Magnitude03,Angle03,Magnitude04,Angle04,Magnitude05,Angle05,Magnitude06,Angle06,Magnitude07,Angle07,Magnitude08,Angle08,DIModule01
2014-01-28 18:00:24.200000000,2014-01-28 23:00:24.200000000,4,22,4096,60.036999999999999,0.002,12753.291110000002,38.61735539181749,12707.514760000002,158.64628389377364,12698.359490000001,-81.302711129063823,113.98224,8.5084232576927246,177.15312,131.57975765179356,157.46944000000002,-108.26037538996906,0,0,0,0,0
2014-01-28 18:00:24.217000000,2014-01-28 23:00:24.217000000,4,22,4096,60.039999999999999,3.0000000000000001E-3,12753.291110000002,38.835079353967203,12707.514760000002,158.87546701182598,12698.359490000001,-81.090716744865418,113.98224,8.7949021552581375,176.69536000000002,131.74018583443018,157.46944000000002,-108.05411058372196,0,0,0,0,0
2014-01-28 18:00:24.233000000,2014-01-28 23:00:24.233000000,4,22,4096,60.039000000000001,-0.001,12753.291110000002,39.069992049970836,12707.514760000002,159.09892055192699,12698.359490000001,-80.861533626813085,113.98224,9.1157585205313971,176.69536000000002,131.96936895248251,157.46944000000002,-107.91087113493926,0,0,0,0,0
2014-01-28 18:00:24.250000000,2014-01-28 23:00:24.250000000,4,22,4096,60.037999999999997,-0.001,12753.291110000002,39.304904745974476,12707.514760000002,159.33956282588196,12698.359490000001,-80.632350508760751,113.98224,9.1558655661905561,176.69536000000002,132.22719996029139,157.01168000000001,-107.80200915386439,0,0,0,0,0
2014-01-28 18:00:24.267000000,2014-01-28 23:00:24.267000000,4,22,4096,60.036000000000001,-0.002,12753.291110000002,39.528358286075495,12707.514760000002,159.56874594393429,12698.359490000001,-80.403167390708433,113.98224,9.4996402432690488,177.15312,132.47930139014895,156.55392000000001,-107.52125983425029,0,0,0,0,0
2014-01-28 18:00:24.283000000,2014-01-28 23:00:24.283000000,4,22,4096,60.037999999999997,0.002,12744.135840000001,39.769000560030442,12707.514760000002,159.80938821788922,12698.359490000001,-80.162525116753486,113.98224,9.4767219314638158,176.69536000000002,132.61681126098034,156.55392000000001,-107.44104574293198,0,0,0,0,0
2014-01-28 18:00:24.300000000,2014-01-28 23:00:24.300000000,4,22,4096,60.040999999999997,3.0000000000000001E-3,12744.135840000001,40.009642833985389,12707.514760000002,160.03857133594155,12698.359490000001,-79.921882842798539,113.98224,9.8491444982988519,176.69536000000002,132.90901973649707,157.01168000000001,-107.01132739658387,0,0,0,0,0
2014-01-28 18:00:24.317000000,2014-01-28 23:00:24.317000000,4,22,4096,60.040999999999997,0,12753.291110000002,40.244555529989029,12707.514760000002,160.27921360989649,12698.359490000001,-79.681240568843592,113.98224,10.038220570692024,176.69536000000002,133.15539158840332,157.46944000000002,-106.53004284867397,0,0,0,0,0
2014-01-28 18:00:24.333000000,2014-01-28 23:00:24.333000000,4,22,4096,60.040999999999997,0,12753.291110000002,40.485197803943969,12707.514760000002,160.51985588385145,12698.359490000001,-79.440598294888645,113.98224,10.416372715478367,176.69536000000002,133.43614090801742,157.01168000000001,-106.61025693999228,0,0,0,0,0
2014-01-28 18:00:24.350000000,2014-01-28 23:00:24.350000000,4,22,4096,60.039000000000001,-0.002,12753.291110000002,40.714380921996302,12707.514760000002,160.75476857985507,12698.359490000001,-79.211415176836312,114.44000000000001,10.679933301238545,176.69536000000002,133.66532402606975,157.01168000000001,-106.34096677628079,0,0,0,0,0
